PMID,factor_relevance,entity,category,source_sentence,explanation
35380488,Yes,education program,Education_and_Literacy,"Assessments were conducted prior to the 4-week education program, immediately following the final session and a 3 months follow-up.",Refers to the intervention being studied for carers.
35380488,Yes,family carers,AD/ADRD,Ten family carers completed the 4 PBS education sessions and indicated that the program was helpful in providing behaviour support.,Individuals providing care for people with dementia.
35380488,Yes,PBS education sessions,Education_and_Literacy,"The FAB-PBS education sessions demonstrate to be an acceptable approach to increasing the capability of family carers in providing behaviour support to individuals with FTD, which will need to be confirmed in a larger feasibility study.",Specific education intervention for dementia carers.
35380488,Yes,individuals with FTD,AD/ADRD,"The FAB-PBS education sessions demonstrate to be an acceptable approach to increasing the capability of family carers in providing behaviour support to individuals with FTD, which will need to be confirmed in a larger feasibility study.",Individuals with frontotemporal dementia receiving care.
34725017,Yes,dementia literacy,Education_and_Literacy,This study examined the change in dementia literacy and dementia worry over a 5-year span among older Chinese Americans living in Arizona.,Literacy about dementia knowledge and beliefs is studied.
34725017,Yes,dementia knowledge,Education_and_Literacy,Dementia literacy was measured by dementia knowledge (knowledge about Alzheimer's disease and related dementia) and dementia beliefs (biased attitude toward dementia).,Knowledge about Alzheimer's disease and related dementia.
34725017,Yes,Alzheimer's disease and related dementia,AD/ADRD,Dementia literacy was measured by dementia knowledge (knowledge about Alzheimer's disease and related dementia) and dementia beliefs (biased attitude toward dementia).,Specific type of dementia mentioned in the study.
34725017,Yes,dementia beliefs,Education_and_Literacy,Dementia literacy was measured by dementia knowledge (knowledge about Alzheimer's disease and related dementia) and dementia beliefs (biased attitude toward dementia).,Beliefs related to dementia are part of literacy.
34725017,Yes,dementia,AD/ADRD,Regression analyses found dementia knowledge decreased (<i>p</i> < 0.05) and dementia beliefs remained unchanged (<i>p</i> > 0.05) from 2013 to 2017 among participants.,General term for Alzheimer's disease and related dementias.
34725017,Yes,low formal education level,Education_and_Literacy,"Significant correlates of dementia worry included low formal education level, depressive symptoms, and family conflict.",Formal education level is a literacy factor.
34725017,Yes,dementia worry,AD/ADRD,"Significant correlates of dementia worry included low formal education level, depressive symptoms, and family conflict.",Worry about developing dementia is studied.
36153747,Yes,Education,Education_and_Literacy,Education and premorbid cognition (measured by Armed Forces Qualification Test) separately and completely explained differences in the odds of dementia.,Education explained differences in dementia odds.
36153747,Yes,educational attainment,Education_and_Literacy,"The association between prior incarceration and cognitive impairment in middle age was largely explained by differences in educational attainment and premorbid cognitive functioning, supporting the cognitive reserve hypothesis.",Educational attainment explained association between incarceration and cognitive impairment.
36153747,Yes,dementia,AD/ADRD,Education and premorbid cognition (measured by Armed Forces Qualification Test) separately and completely explained differences in the odds of dementia.,Dementia is the outcome variable.
36153747,Yes,dementia,AD/ADRD,"FI individuals had lower unadjusted scores on TICS-m (-2.5, p < .001) and had significantly greater unadjusted odds ratios (OR) for scoring in the cognitive impairment (OR = 2.4, p < .001) and dementia (OR = 2.7, p < .001) range.",Dementia is the outcome variable.
36153747,Yes,cognitive impairment,AD/ADRD,"FI individuals had lower unadjusted scores on TICS-m (-2.5, p < .001) and had significantly greater unadjusted odds ratios (OR) for scoring in the cognitive impairment (OR = 2.4, p < .001) and dementia (OR = 2.7, p < .001) range.",Cognitive impairment is the outcome variable.
36153747,Yes,cognitive impairment,AD/ADRD,"Regardless of incarceration status, Blacks and Hispanics had significantly greater odds of cognitive impairment and dementia relative to Whites, holding other factors constant.",Cognitive impairment is the outcome variable.
36153747,Yes,dementia,AD/ADRD,"Regardless of incarceration status, Blacks and Hispanics had significantly greater odds of cognitive impairment and dementia relative to Whites, holding other factors constant.",Dementia is the outcome variable.
36048568,Yes,less education,Education_and_Literacy,"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Education level is linked to unexpected dementia classification variation.
36048568,Yes,dementia classification,AD/ADRD,"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Refers to the classification of dementia status over time.
36048568,Yes,unexpected variation,AD/ADRD,"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Describes an unexpected pattern in dementia classification.
36676672,Yes,adult education,Education_and_Literacy,Our findings suggest that caregiving should be a normative component of adult education to better prepare individuals with the mental and physical skills required for undertaking informal caregiving.,Suggests education can prepare individuals for caregiving related to ADRD.
36676672,Yes,Alzheimer's Disease,AD/ADRD,"People with Alzheimer's disease and dementia in general benefit from home-based care as demonstrated via their better quality of life, increased lifespan, and delayed disease progression.","Directly mentions Alzheimer's disease, a type of ADRD."
36676672,Yes,dementia,AD/ADRD,"People with Alzheimer's disease and dementia in general benefit from home-based care as demonstrated via their better quality of life, increased lifespan, and delayed disease progression.","Refers to dementia, a broader category including ADRD."
36676672,Yes,informal dementia caregivers,AD/ADRD,"Since currently nearly half of the dementia care is being provided by informal and unpaid caregiving, the health, wellbeing and quality of life of informal dementia caregivers is extremely important.",Refers to caregivers of individuals with dementia (ADRD).
36538552,No,,,,
36550893,No,,,,
37355975,No,,,,
36543253,No,,,,
36395542,No,,,,
36383431,No,,,,
36370751,No,,,,
36357654,No,,,,
36341847,No,,,,
36058295,No,,,,
35970678,No,years of education,Education_and_Literacy,"After controlling for intracranial volume, age, sex, years of education, race, ethnicity, and applying the FDR correction, total cerebrospinal fluid volume, left lateral ventricle volume, total lateral ventricle volume, and total third ventricle volume demonstrated significantly higher means for those with sleep disturbance.",Education is included as a control variable in the analysis.
35970678,No,sleep disturbance,ADRD,"This study aimed to 1) determine the association between sleep disturbance and brain structure volumes, 2) the moderation effect of apolipoprotein ε4 genotype on sleep disturbance and brain structures, and 3) the moderation effect of sleep disturbance on cognitive status and regional brain volumes.",Sleep disturbance is associated with brain structures related to neurodegeneration.
35970678,No,brain structure volumes,ADRD,"This study aimed to 1) determine the association between sleep disturbance and brain structure volumes, 2) the moderation effect of apolipoprotein ε4 genotype on sleep disturbance and brain structures, and 3) the moderation effect of sleep disturbance on cognitive status and regional brain volumes.",Brain structure volumes are associated with neurodegeneration.
35970678,No,cognitive status,ADRD,Sleep disturbance moderated the association between cognitive status and lateral ventricular volumes.,Cognitive status is related to Alzheimer's disease and related dementias.
35970678,No,lateral ventricular volumes,ADRD,Sleep disturbance moderated the association between cognitive status and lateral ventricular volumes.,Ventricular volumes are associated with brain atrophy in ADRD.
35815777,No,,,,
35801957,No,,,,
35751676,No,,,,
35606926,Yes,education,Education_and_Literacy,"MENA immigrants had higher odds (OR = 1.88; 95% CI = 1.06-3.34) of reporting a cognitive limitation than US-born non-Hispanic Whites after controlling for age, sex, education, hearing loss, hypertension, depression, social isolation, and diabetes.",Education is listed as a controlled variable for cognitive limitation.
35606926,Yes,cognitive limitation,AD/ADRD,"MENA immigrants had higher odds (OR = 1.88; 95% CI = 1.06-3.34) of reporting a cognitive limitation than US-born non-Hispanic Whites after controlling for age, sex, education, hearing loss, hypertension, depression, social isolation, and diabetes.",Cognitive limitation is a potential indicator of ADRD.
35213778,Yes,education,Education_and_Literacy,"Of 3739 screened individuals, 11% identified as being from ethnoculturally underrepresented populations (e.g., Black, Latinx) and 16% had <12 years of education.",Describes the educational attainment of screened individuals in ADNI.
35213778,Yes,education,Education_and_Literacy,"Of 2286 enrolled participants, 11% identified as ethnoculturally underrepresented individuals and 15% had <12 years of education.",Describes the educational attainment of enrolled participants in ADNI.
35213778,Yes,<12 years of education,Education_and_Literacy,Individuals with <12 years of education failed screening at a higher rate.,Links lower education level to higher screening failure rate.
35213778,Yes,low education,Education_and_Literacy,Our findings suggest that ADNI results may not be entirely generalizable to ethnoculturally diverse and low education populations.,Highlights the limited generalizability to populations with low education.
35213778,Yes,Alzheimer's Disease Neuroimaging Initiative (ADNI),AD/ADRD,An analysis of the ethnocultural and socioeconomic composition of Alzheimer's Disease Neuroimaging Initiative (ADNI) participants is needed to assess the generalizability of ADNI data to diverse populations.,Refers to the study cohort investigating Alzheimer's disease.
35213778,Yes,Alzheimer's Disease Neuroimaging Initiative (ADNI),AD/ADRD,"ADNI data collected between October 2004 and November 2020 were used to determine ethnocultural and educational composition of the sample and differences in the following metrics: screening, screen fails, enrollment, biomarkers.",Refers to the study cohort investigating Alzheimer's disease.
34772289,No,,,,
34647272,Yes,Alzheimer's disease,ADRD,African Americans experience a significantly greater burden of Alzheimer's disease (AD) compared to non-Hispanic White Americans.,Mentions the disease burden in a specific population.
34647272,Yes,AD knowledge,Education_and_Literacy,Raising awareness and increasing knowledge of AD within African American communities is an important step towards addressing these disparities.,Refers to knowledge acquisition related to AD.
34647272,Yes,AD knowledge,Education_and_Literacy,The purpose of this study was to assess the effectiveness of two approaches to sharing AD knowledge with community residents.,Focuses on sharing knowledge about AD.
34647272,Yes,educational lecture,Education_and_Literacy,The identical 40-min educational lecture was provided to both groups.,Describes an educational intervention method.
34647272,Yes,AD knowledge,Education_and_Literacy,"A brief quantitative survey assessing AD knowledge was administered to participants in both groups before the education session, immediately after the lecture, and 2 months later.",Measures knowledge about AD after education.
34647272,Yes,AD knowledge,Education_and_Literacy,Results indicate that both groups improved their knowledge scores at immediate post-test.,Shows improvement in AD knowledge post-education.
34647272,Yes,AD knowledge,Education_and_Literacy,"Scores for both groups declined at 2-month follow-up, but the comparison group's scores declined more precipitously than the intervention group's scores (p = 0.0.21).",Compares retention of AD knowledge between groups.
34647272,Yes,AD knowledge,Education_and_Literacy,These results suggest that conducting focus groups and interviews following a lecture on AD may help better retain AD knowledge over time.,Highlights the impact of educational methods on knowledge retention.
36434540,Yes,dementia knowledge,Education_and_Literacy,"We aimed to quantify dementia knowledge in the general population, and to explore the extent to which it differs by age, sex, education, and indirect experience with dementia.",Knowledge level is linked to education and dementia.
36434540,Yes,educational level,Education_and_Literacy,"The overall DKAS score was significantly and positively associated with female sex (β = 0.21; p < 0.001), educational level (β = 0.15; p < 0.001) and contact with a person living with dementia (β = 0.17; p < 0.001), but not with age (β = -0.01; p = 0.57).",Higher education level associated with better dementia knowledge.
36434540,Yes,dementia,AD/ADRD,Increasing public awareness and understanding of dementia is the second key action area of the 2017 WHO Global action plan on a public health response to dementia.,Refers to the disease state of dementia.
36434540,Yes,dementia knowledge,Education_and_Literacy,"Misconceptions about dementia were common among respondents, and lack of knowledge has been identified in dementia causes, characteristics, risk factors, and health promotion.",Lack of knowledge is related to education and dementia.
36434540,Yes,dementia,AD/ADRD,"Our results point out the lack of knowledge about how to communicate and relate with, and take care of a person living with dementia.",Refers to the disease state of dementia.
36434540,Yes,dementia,AD/ADRD,"The overall DKAS score was significantly and positively associated with female sex (β = 0.21; p < 0.001), educational level (β = 0.15; p < 0.001) and contact with a person living with dementia (β = 0.17; p < 0.001), but not with age (β = -0.01; p = 0.57).",Refers to the disease state of dementia.
36434540,Yes,dementia,AD/ADRD,Our results confirmed that general population's knowledge of dementia is thin.,Refers to the disease state of dementia.
36434540,Yes,dementia knowledge,Education_and_Literacy,Interventional studies that rely on participatory action research methods are warranted to co-design interventions aimed at improving dementia knowledge and understanding in the public.,Improving knowledge is related to education and dementia.
34871420,No,,,,
36429962,No,,,,
36343247,Yes,education,Education_and_Literacy,"This paper presents estimates of the prevalence of dementia in the United States from 2000 to 2016 by age, sex, race and ethnicity, education, and a measure of lifetime earnings, using data on 21,442 individuals aged 65 y and older and 97,629 person-year observations from a nationally representative survey, the Health and Retirement Study (HRS).",Education is listed as a factor associated with dementia prevalence.
36343247,Yes,dementia,AD/ADRD,"This paper presents estimates of the prevalence of dementia in the United States from 2000 to 2016 by age, sex, race and ethnicity, education, and a measure of lifetime earnings, using data on 21,442 individuals aged 65 y and older and 97,629 person-year observations from a nationally representative survey, the Health and Retirement Study (HRS).",Dementia is the outcome variable being studied.
36343247,Yes,education,Education_and_Literacy,"In the male subsample, we found a reduction in inequalities across education, earnings, and racial and ethnic groups; among females, those inequalities also declined, but less strongly.",Education is mentioned as a factor showing reduced inequalities with dementia.
36343247,Yes,dementia prevalence,AD/ADRD,"This compositional change can explain, in a statistical sense, about 40% of the reduction in dementia prevalence among men and 20% among women, whereas compositional changes in the older population by age, race and ethnicity, and cardiovascular risk factors mattered less.",Dementia prevalence is the outcome linked to changes in education.
36343247,Yes,level of education,Education_and_Literacy,We observed a substantial increase in the level of education between 2000 and 2016 in the sample.,Level of education is noted as increasing in the sample population.
36166717,No,,,,
36368762,No,,,,
36329418,No,,,,
36164995,No,,,,
36102595,No,,,,
36040555,Yes,education,Education_and_Literacy,"The results showed that Hsa-miR-185-5p, Hsa-miR-20a-5p, and Hsa-miR-497-5p were related to AD and education,",Education is linked to AD-related miRNAs in the study.
36040555,Yes,AD,AD/ADRD,"The results showed that Hsa-miR-185-5p, Hsa-miR-20a-5p, and Hsa-miR-497-5p were related to AD and education,",AD is associated with education and specific miRNAs.
36040555,Yes,education,Education_and_Literacy,"It is worth noting that Hsa-miR-185-5p was related to both education and depression, whose decreased expression pattern in AD patients was alleviated by education and enhanced by depression,",Education alleviates miRNA expression changes in AD patients.
36040555,Yes,AD patients,AD/ADRD,"It is worth noting that Hsa-miR-185-5p was related to both education and depression, whose decreased expression pattern in AD patients was alleviated by education and enhanced by depression,",AD patients' miRNA expression is affected by education.
35989212,Yes,educational attainment,Education_and_Literacy,"We focus on educational attainment (EA), intelligence and household income which have been previously shown to be causally associated with AD.",Educational attainment is a key factor in the Education and Literacy class.
35989212,Yes,Alzheimer's disease,AD/ADRD,Alzheimer's disease (AD) is predicted to affect 132 million people by 2050.,Alzheimer's disease is a type of ADRD.
35989212,Yes,Alzheimer's disease,AD/ADRD,"Targeting modifiable lifestyle risk factors that are associated with an increased risk of AD could prevent a large proportion of dementia cases, allowing people to reach the end of their life dementia free.",Alzheimer's disease is a type of ADRD.
35989212,Yes,AD,AD/ADRD,"However, evidence obtained from the observational studies does not take into account how risk factors are correlated with one another, and whether they causally contribute to increased AD risk.","AD is an abbreviation for Alzheimer's disease, a type of ADRD."
35989212,Yes,AD,AD/ADRD,"We focus on educational attainment (EA), intelligence and household income which have been previously shown to be causally associated with AD.","AD is an abbreviation for Alzheimer's disease, a type of ADRD."
35989212,Yes,educational attainment,Education_and_Literacy,"Using GWAS-by-subtraction and Multivariable Mendelian Randomization we show that of these, only the cognitive component of EA (intelligence) is independently causally associated with AD.",Educational attainment is a key factor in the Education and Literacy class.
35989212,Yes,AD,AD/ADRD,"Using GWAS-by-subtraction and Multivariable Mendelian Randomization we show that of these, only the cognitive component of EA (intelligence) is independently causally associated with AD.","AD is an abbreviation for Alzheimer's disease, a type of ADRD."
35989212,Yes,lifestyle risk factors,Education_and_Literacy,This work has ramifications for the modifiability of lifestyle risk factors for AD.,Education is considered a lifestyle risk factor for ADRD.
35989212,Yes,AD,AD/ADRD,This work has ramifications for the modifiability of lifestyle risk factors for AD.,"AD is an abbreviation for Alzheimer's disease, a type of ADRD."
35931403,No,,,,
35921225,No,,,,
35750476,No,,,,
35659469,Yes,education,Education_and_Literacy,"Structural racism and discrimination (SRD), defined as ""macro-level conditions that limit opportunities, resources, and well-being of less privileged groups,"" have been linked with common comorbidities of ADRD, including hypertension, obesity, diabetes, depression.","SRD limits access to education, impacting ADRD risk."
35659469,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Black and Latinx Americans are disproportionately at greater risk for having Alzheimer's disease and related dementias (ADRD) than White Americans.,Identifies the disease group being studied.
35659469,Yes,education,Education_and_Literacy,"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Discriminatory policies limit access to education for ADRD populations.
35659469,Yes,ADRD,AD/ADRD,"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Identifies the disease group affected by SRD.
35343344,No,,,,
34888957,No,,,,
36388286,No,dementia,ADRD,"Patients with dementia express a set of problematic and deteriorating symptoms, along with self-care dependency.",Refers to the condition of dementia.
36388286,No,dementia,ADRD,"Over time, the mental health of family caregivers of persons with dementia may be affected, putting them at a high risk for psychopathology, which may be associated with endangered wellbeing of people with dementia.",Refers to the condition of dementia.
36388286,No,dementia,ADRD,"Distress scores did not differ among carers of different types of dementia (Alzheimer's disease vs. other types, e.g., vascular dementia).",Refers to the condition of dementia.
36388286,No,Alzheimer's disease,ADRD,"Distress scores did not differ among carers of different types of dementia (Alzheimer's disease vs. other types, e.g., vascular dementia).",Refers to a specific type of dementia.
36388286,No,vascular dementia,ADRD,"Distress scores did not differ among carers of different types of dementia (Alzheimer's disease vs. other types, e.g., vascular dementia).",Refers to a specific type of dementia.
36353281,No,,,,
36281127,No,Alzheimer's disease,ADRD,"As genetic factors increase the risk of Alzheimer's disease (AD), the families of dementia patients are at risk of AD.",Mentions the disease name and its risk factors.
36281127,No,dementia patients,ADRD,"As genetic factors increase the risk of Alzheimer's disease (AD), the families of dementia patients are at risk of AD.",Refers to individuals affected by dementia.
36281127,No,Alzheimer's disease,ADRD,We aimed to evaluate the factors affecting preventive behaviors of AD in family members of AD patients.,Mentions the disease name and its prevention.
36281127,No,AD patients,ADRD,We aimed to evaluate the factors affecting preventive behaviors of AD in family members of AD patients.,Refers to individuals affected by Alzheimer's disease.
36281127,No,Alzheimer's disease,ADRD,"Using constructed questionnaire based on the Health Belief Model (HBM) theoretical framework, this cross-sectional study investigated factors influencing preventive behaviors of AD such the intention to take AD-preventive medicines, prior experience of taking cognitive function supplements, and AD-preventive lifestyle.",Mentions the disease name and its prevention.
36281127,No,AD-preventive medicines,ADRD,"Using constructed questionnaire based on the Health Belief Model (HBM) theoretical framework, this cross-sectional study investigated factors influencing preventive behaviors of AD such the intention to take AD-preventive medicines, prior experience of taking cognitive function supplements, and AD-preventive lifestyle.",Refers to medications for Alzheimer's disease prevention.
36281127,No,cognitive function supplements,ADRD,"Using constructed questionnaire based on the Health Belief Model (HBM) theoretical framework, this cross-sectional study investigated factors influencing preventive behaviors of AD such the intention to take AD-preventive medicines, prior experience of taking cognitive function supplements, and AD-preventive lifestyle.",Refers to supplements related to cognitive function.
36281127,No,AD-preventive lifestyle,ADRD,"Using constructed questionnaire based on the Health Belief Model (HBM) theoretical framework, this cross-sectional study investigated factors influencing preventive behaviors of AD such the intention to take AD-preventive medicines, prior experience of taking cognitive function supplements, and AD-preventive lifestyle.",Refers to lifestyle choices for Alzheimer's disease prevention.
36281127,No,AD patients,ADRD,147 family members of AD patients were recruited through the Korea Alzheimer's Caregiver Association.,Refers to individuals affected by Alzheimer's disease.
36281127,No,AD-preventive medicines,ADRD,"Out of 147 participants, 94.6% had intention to take AD-preventive medicines and 46.3% had experience of taking cognitive function supplements.",Refers to medications for Alzheimer's disease prevention.
36281127,No,cognitive function supplements,ADRD,"Out of 147 participants, 94.6% had intention to take AD-preventive medicines and 46.3% had experience of taking cognitive function supplements.",Refers to supplements related to cognitive function.
36281127,No,AD-preventive medicines,ADRD,"The intention to take AD-preventive medicines were significantly influenced by self-efficacy (odds ratio [OR] 1.39, 95% confidence interval [CI] 1.03, 1.87) and dementia knowledge (OR 3.42, 95% CI 1.13, 10.39), whereas prior experience of cognitive function supplements was significantly associated with cue to action (OR 1.22, 95% CI 1.07, 1.40).",Refers to medications for Alzheimer's disease prevention.
36281127,No,cognitive function supplements,ADRD,"The intention to take AD-preventive medicines were significantly influenced by self-efficacy (odds ratio [OR] 1.39, 95% confidence interval [CI] 1.03, 1.87) and dementia knowledge (OR 3.42, 95% CI 1.13, 10.39), whereas prior experience of cognitive function supplements was significantly associated with cue to action (OR 1.22, 95% CI 1.07, 1.40).",Refers to supplements related to cognitive function.
36281127,No,AD-preventive lifestyle,ADRD,"AD-preventive lifestyle was significantly influenced by socio-demographics such as age, sex, and marital status, and the HBM factors such as perceived susceptibility, self-efficacy, and cue to action.",Refers to lifestyle choices for Alzheimer's disease prevention.
36281127,No,preventive behaviors of AD,ADRD,"Self-efficacy, cue to action, dementia knowledge, and perceived susceptibility were significantly associated with preventive behaviors of AD.",Refers to behaviors aimed at preventing Alzheimer's disease.
36281127,No,dementia patients,ADRD,"Also, family members of dementia patients, who are at risk of dementia due to genetic factors, lifestyles, and environment factors, had high level of AD-preventive lifestyle and strong intention to take AD-preventive medicines.",Refers to individuals affected by dementia.
36281127,No,AD-preventive lifestyle,ADRD,"Also, family members of dementia patients, who are at risk of dementia due to genetic factors, lifestyles, and environment factors, had high level of AD-preventive lifestyle and strong intention to take AD-preventive medicines.",Refers to lifestyle choices for Alzheimer's disease prevention.
36281127,No,AD-preventive medicines,ADRD,"Also, family members of dementia patients, who are at risk of dementia due to genetic factors, lifestyles, and environment factors, had high level of AD-preventive lifestyle and strong intention to take AD-preventive medicines.",Refers to medications for Alzheimer's disease prevention.
36281127,No,AD-preventive behavior,ADRD,Further research could be suggested to understand AD-preventive behavior and intention to take AD-preventive medicines in general population.,Refers to behaviors aimed at preventing Alzheimer's disease.
36281127,No,AD-preventive medicines,ADRD,Further research could be suggested to understand AD-preventive behavior and intention to take AD-preventive medicines in general population.,Refers to medications for Alzheimer's disease prevention.
36339192,No,,,,
35235943,No,,,,
36242017,Yes,Higher education level,Education_and_Literacy,"Higher education level is associated with better baseline cognitive performance, and reading activities can slow down cognitive decline.","Education level linked to cognitive performance, relevant to ADRD."
36242017,Yes,education and reading activities,Education_and_Literacy,"However, it is unclear whether education and reading activities are synergistic or independent contributors to cognitive performance.",Investigating the combined impact of education and reading.
36242017,Yes,educational levels,Education_and_Literacy,"Demographic and clinical information, educational levels, and reading activities were collected.",Educational levels were collected as a factor.
36242017,Yes,education,Education_and_Literacy,We analyzed cognitive performance and brain structures with education and reading activities.,Education analyzed in relation to cognitive performance.
36242017,Yes,higher education levels,Education_and_Literacy,Participants with higher education levels (more than 13 years) had better cognitive performance and higher hippocampal volumes.,Higher education associated with better cognitive performance.
36242017,Yes,low education groups,Education_and_Literacy,"In low education groups (less than 12 years), more reading activities were associated with better cognitive test scores.",Low education group studied for cognitive impact.
36242017,Yes,reading activities,Education_and_Literacy,"In low education groups (less than 12 years), more reading activities were associated with better cognitive test scores.",Reading activities associated with cognitive scores in low education.
36242017,Yes,Education,Education_and_Literacy,Both education and reading activities are important and synergistic for baseline cognitive function.,Education is synergistic for cognitive function.
36242017,Yes,Higher education level,Education_and_Literacy,Higher education level is associated with larger hippocampal volumes.,Higher education associated with brain structure.
36242017,Yes,Education,Education_and_Literacy,Education may stimulate the growth and development of the hippocampus.,Education potentially stimulates hippocampal development.
36242017,Yes,Reading activities,Education_and_Literacy,Reading activities help to maintain and improve cognitive function in people with low levels of education.,Reading activities improve cognitive function in low education.
36224605,Yes,education,Education_and_Literacy,"Modifiable risk factors were derived from the 2020 Lancet Commission on dementia prevention (early/midlife: education, hypertension, obesity, alcohol, hearing impairment, head injuries).",Education is listed as a modifiable risk factor for dementia.
36224605,Yes,dementia,AD/ADRD,"Modifiable risk factors were derived from the 2020 Lancet Commission on dementia prevention (early/midlife: education, hypertension, obesity, alcohol, hearing impairment, head injuries).",Dementia is the outcome variable being studied.
36224605,Yes,dementia,AD/ADRD,"Established modifiable risk factors of future (late-life) dementia related to present-day (mid-life) SVD, suggesting that early lifestyle modifications could potentially reduce rates of vascular cognitive impairment attributed to SVD, a major 'silent' contributor to global dementia cases.",Dementia is the outcome variable being studied.
36224605,Yes,dementia,AD/ADRD,"This association was amplified in APOE4 non-carriers, suggesting that lifestyle modifications could be effective even in those with genetic predisposition to dementia.",Dementia is the outcome variable being studied.
36217106,Yes,education,Education_and_Literacy,"The final model included IADL functioning as the response variable and memory, attention, executive function, vision and hearing, mobility, balance, education, and social support as predictors.",Education is a predictor of IADL functioning in mild cognitive disorder.
36217106,Yes,education,Education_and_Literacy,"The significant predictors in the model were mobility, balance, attention, and education, and were the predictors with the most considerable effects based on standardized coefficient estimates.",Education significantly predicts IADL functioning in mild cognitive disorder.
36217106,Yes,mild cognitive disorder,AD/ADRD,Our results confirm that IADL functioning in people with mild cognitive disorder is influenced by cognitive and physical function and personal factors.,Mild cognitive disorder is the population studied for ADRD impact.
36217106,Yes,mild Alzheimer's Dementia,AD/ADRD,We performed a secondary analysis of a cohort including participants with amnestic mild cognitive impairment (a-MCI) or mild Alzheimer's Dementia (mild AD).,Mild Alzheimer's Dementia is a specific ADRD condition studied.
36217106,Yes,amnestic mild cognitive impairment,AD/ADRD,We performed a secondary analysis of a cohort including participants with amnestic mild cognitive impairment (a-MCI) or mild Alzheimer's Dementia (mild AD).,Amnestic mild cognitive impairment is a specific ADRD condition studied.
36199070,Yes,Educational programming,Education_and_Literacy,"Educational programming related to community outreach with older adults may help inspire interest in future ADRD clinical careers, while increasing awareness of ADRD in the community and aiding recruitment of underrepresented participants into research studies.",Educational programming impacts ADRD research recruitment and clinical careers.
36199070,Yes,curriculum,Education_and_Literacy,"medical students, graduate students, and undergraduates interested in medicine completed a curriculum during the academic year that included six educational and three outreach events, including monthly dementia-focused didactic meetings and outreach focusing on Black participant recruitment.",Curriculum completion relates to ADRD knowledge and attitudes.
36199070,Yes,educational events,Education_and_Literacy,"medical students, graduate students, and undergraduates interested in medicine completed a curriculum during the academic year that included six educational and three outreach events, including monthly dementia-focused didactic meetings and outreach focusing on Black participant recruitment.",Educational events are part of the ADRD-focused curriculum.
36199070,Yes,didactic meetings,Education_and_Literacy,"medical students, graduate students, and undergraduates interested in medicine completed a curriculum during the academic year that included six educational and three outreach events, including monthly dementia-focused didactic meetings and outreach focusing on Black participant recruitment.",Dementia-focused didactic meetings are part of the educational program.
36199070,Yes,Alzheimer's Disease and related disorders (ADRD),AD/ADRD,Increasing numbers of patients with Alzheimer's Disease and related disorders (ADRD) necessitates increasing numbers of clinicians to care for them.,Refers to the disease group being studied.
36199070,Yes,ADRD clinical careers,AD/ADRD,"Educational programming related to community outreach with older adults may help inspire interest in future ADRD clinical careers, while increasing awareness of ADRD in the community and aiding recruitment of underrepresented participants into research studies.",Relates to careers focused on ADRD.
36199070,Yes,dementia,AD/ADRD,A pre-post program survey design was implemented to assess changes in students' knowledge of and attitudes toward dementia and related disorders.,Refers to the disease group being studied.
36199070,Yes,patients with dementia,AD/ADRD,"Following program completion, students demonstrated increased knowledge of dementia and willingness to work with patients with dementia, as well as more positive attitudes toward patients and the role of empathy in physician practice.",Refers to individuals affected by ADRD.
35939891,No,,,,
35867952,No,,,,
35863541,Yes,early-life education,Education_and_Literacy,"Convincing evidence was found for associations of dementia and cognitive impairment with early-life education, midlife to late-life plasma glucose, BMI, atrial fibrillation, benzodiazepine use, and gait speed.",Education factor associated with dementia and cognitive impairment.
35863541,Yes,education,Education_and_Literacy,Mendelian randomization studies verified causal relationships of education and plasma glucose with Alzheimer's disease.,Education factor causally related to Alzheimer's disease.
35863541,Yes,dementia,AD/ADRD,Dementia and cognitive impairment can be attributed to genetic and modifiable factors.,General term for Alzheimer's disease and related dementias.
35863541,Yes,cognitive impairment,AD/ADRD,Dementia and cognitive impairment can be attributed to genetic and modifiable factors.,General term for Alzheimer's disease and related dementias.
