PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
35815777,Advance care planning (ACP),Yes,['quality_of_care'],"Advance care planning (ACP), the process of eliciting and documenting patient-centered preferences for care, is considered essential to providing high quality care for this population.","Ensures care aligns with patient preferences, enhancing quality."
35815777,ACP Specialist Program,Yes,['health_access'],A robust program that increases access to ACP for nursing home residents has the potential to increase goal-concordant care and is expected to reduce hospital transfers.,The program enhances access to care planning services for residents.
35801957,private residential aged care (RAC),Yes,['Undefined'],"Demographic characteristics, neuropsychiatric symptoms, depression, quality of life and dementia severity were collected in 330 residents of 12 private RAC facilities across Melbourne, Australia.","Entity refers to a care facility type, not directly to healthcare access, quality, treatment, payment, or visits."
36434540,educational level,No,['Undefined'],"The overall DKAS score was significantly and positively associated with female sex (β = 0.21; p < 0.001), educational level (β = 0.15; p < 0.001) and contact with a person living with dementia (β = 0.17; p < 0.001), but not with age (β = -0.01; p = 0.57).","Educational level is a socioeconomic factor, not a healthcare factor."
36429962,cost-effectiveness,Yes,['healthcare_payment_source'],"The goals of this project are (1) to assess the Integral-CARE Interdisciplinary Program (IP) applicability, safety, effects on HRQoL, and the incremental cost-effectiveness ratio for AD caregivers;",Evaluates financial mechanisms impacting healthcare resource allocation for caregivers.
36429962,healthcare resources,Yes,['healthcare_payment_source'],A cost-effectiveness study will also be performed from the viewpoints of private and public healthcare resources.,Entity refers to financial mechanisms (private/public) funding healthcare.
36166717,CareVirtue journal,Yes,['Undefined'],"Care networks used the journal for: (1) information acquisition, (2) information sharing, (3) strategy development, and (4) information feedback.","Entity represents a communication tool for care networks, not directly tied to existing healthcare factor classes."
36102595,community-clinical resources,Yes,['health_access'],Limited community-clinical resources supporting culturally competent and timely diagnosis exacerbate barriers to existing care services in these populations.,Entity relates to availability of resources affecting timely diagnosis and care access.
36102595,healthcare system,Yes,['health_access'],Future research and health education should [...] integrate effective engagement strategies to access AD/ADRD services within the healthcare system.,Entity relates to accessing healthcare services for ADRD.
35931403,Medicare expenditures,Yes,['healthcare_payment_source'],To examine the Medicare expenditures at the EOL (last 12 months of life) among beneficiaries having cancer and ADRD vs. those without ADRD.,"Medicare is a financial mechanism funding medical care, directly linking to healthcare payment source."
35931403,Inpatient care,Yes,['healthcare_visit'],"Greater expenditure was incurred on inpatient (5%), skilled nursing facility (SNF) (119%), home health (42%), and hospice (44%) care.",Inpatient care is a type of healthcare visit associated with ADRD expenditures.
35931403,Skilled nursing facility (SNF) care,Yes,['healthcare_visit'],"Greater expenditure was incurred on inpatient (5%), skilled nursing facility (SNF) (119%), home health (42%), and hospice (44%) care.",SNF care is a healthcare service type linked to utilization patterns.
35931403,Home health care,Yes,['healthcare_visit'],"Greater expenditure was incurred on inpatient (5%), skilled nursing facility (SNF) (119%), home health (42%), and hospice (44%) care.",Home health care is a type of healthcare service utilization.
35931403,Hospice care,Yes,['healthcare_visit'],"Greater expenditure was incurred on inpatient (5%), skilled nursing facility (SNF) (119%), home health (42%), and hospice (44%) care.",Hospice care represents healthcare service utilization.
35659469,healthcare access,Yes,['health_access'],"Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.","Entity refers to ability to obtain healthcare services, aligning with health access definition."
35659469,quality of healthcare,Yes,['quality_of_care'],"Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Entity refers to healthcare service quality impacting ADRD outcomes.
35659469,healthcare cost,Yes,['healthcare_payment_source'],"Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Cost relates to healthcare funding mechanisms impacting access and equity.
35343344,genetic counseling,Yes,['quality_of_care'],Genetic counseling and diagnostic genetic testing are considered part of the multidisciplinary care of individuals with amyotrophic lateral sclerosis (ALS) and frontotemporal dementia (FTD).,Genetic counseling is a healthcare service impacting care quality for ADRD-related conditions.
35343344,diagnostic genetic testing,Yes,['Undefined'],"We aimed to investigate the ideal components of genetic counseling for ALS/FTD diagnostic testing amongst various stakeholders using an online, modified Delphi survey.",Entity represents healthcare service but does not fit existing factor classes.
35343344,healthcare settings,No,['Undefined'],The items developed are adaptable to varied healthcare settings and may inform a standard of genetic counseling practice for health professionals who facilitate testing and counseling discussions.,"Entity refers to care environments, not a specific healthcare factor impacting ADRD outcomes."
36353281,caregivers,Yes,['treatment_and_medication'],"Thus, the role of patient caregivers becomes crucial to warrantee treatment compliance.",Caregivers ensure treatment compliance.
36339192,public health systems,Yes,['health_access'],"High public interest in brain health and brain health testing in certain segments of society, coupled with an increase of commercial tests entering the market, is likely to put pressure on public health systems to inform the public about brain health testing in years to come.","Public health systems manage access to health information and services, influencing health access."
36199070,BU ADRC Student Ambassador Program,No,['Undefined'],"The BU ADRC Student Ambassador Program can serve as a model for other clinical research programs who wish to encourage students to consider a career in a specific field. In addition, this model has the potential to increase enrollment of participants to research studies.","Entity relates to education/recruitment, not a direct healthcare factor impacting ADRD."
36199070,recruitment of underrepresented participants into research studies,Yes,['health_access'],"In terms of recruitment benefits, the students helped the BU ADRC reach older adults from underrepresented groups who could serve as participants in future research studies.",Recruitment efforts influence access to research opportunities for underrepresented groups.
36199070,enrollment of participants to research studies,Yes,['Undefined'],"The BU ADRC Student Ambassador Program can serve as a model for other clinical research programs who wish to encourage students to consider a career in a specific field. In addition, this model has the potential to increase enrollment of participants to research studies.","Entity relates to research recruitment, not healthcare delivery factors."
35863541,benzodiazepine use,Yes,['treatment_and_medication'],"Convincing evidence was found for associations of dementia and cognitive impairment with early-life education, midlife to late-life plasma glucose, BMI, atrial fibrillation, benzodiazepine use, and gait speed.",Benzodiazepine use refers to pharmacologic therapy.
35578801,caregiving,No,['Undefined'],"families experience a severe burden associated with caregiving, and the clinician should focus on alleviating this burden.","Caregiving refers to family support burden, not a direct healthcare factor class."
35578801,legal and financial issues,No,['Undefined'],Advice around legal and financial issues is usually helpful.,"Entity refers to non-healthcare-related support systems, not a healthcare factor."
35578801,environmental changes,Yes,['treatment_and_medication'],Careful consideration of environmental changes to cope with abnormal behaviors is essential.,Environmental changes are non-pharmacologic therapies to manage abnormal behaviors.
34565245,dementia care training,Yes,['quality_of_care'],Enhanced dementia care-specific curriculum and training are urgently needed in China to meet the growing demand for dementia care services.,Training improves healthcare providers' ability to deliver effective dementia care.
36123648,healthcare management,Yes,['Undefined'],"These findings improve the awareness of geriatric symptoms, and contribute to the healthcare management of mild-moderate DLB and PDD.",General term not directly tied to specific healthcare factor classes.
36166229,Medicare Shared Savings Program ACOs,Yes,['healthcare_payment_source'],This study focused on patients with ADRD who were enrolled in Medicare Shared Savings Program Accountable Care Organizations (ACOs).,The entity refers to a financial mechanism (Medicare Shared Savings Program) funding healthcare delivery.
36166229,ACO CAHPS measures,Yes,['quality_of_care'],"Six ACO CAHPS measures were included: getting timely care, appointments, and information; how well providers communicate; patients' rating of provider; access to specialists; health promotion and education; and shared decision-making.",Measures of patient-centered care quality
36166229,Social determinants of health,Yes,['Undefined'],Decomposition results showed that a proxy for social determinants of health explained 10% to 13% of disparities of ACO CAHPS between African American or Black vs White and Hispanic vs White patients with ADRD.,Social determinants of health are not explicitly covered by the provided healthcare factor classes.
36007215,lack of support from health care professionals,Yes,['quality_of_care'],ADRD caregivers reported a greater level of lack of support from health care professionals and unmet needs for knowledge and resources for caregiving than non-ADRD caregivers.,Lack of professional support affects care quality.
36007215,unmet needs for knowledge and resources for caregiving,Yes,['health_access'],ADRD caregivers reported a greater level of lack of support from health care professionals and unmet needs for knowledge and resources for caregiving than non-ADRD caregivers.,Unmet needs for caregiving resources indicate barriers to accessing healthcare support and information.
35583388,Medicare spending,Yes,['healthcare_payment_source'],"We used the 1998-2018 Health and Retirement Study and linked Medicare claims from older (≥65) adults to assess incremental quarterly spending changes just before versus just after a clinical diagnosis (diagnosis cohort, n = 2779)... Large, transient spending increases accompany an ADRD diagnosis that may not be attributed to impairment or changes in functional status due to dementia.",Medicare is a healthcare payment source funding medical care linked to ADRD diagnosis-related spending patterns.
35220356,lack of education,Yes,['health_access'],"Despite the existing evidence, ECT remains underused because of stigma, lack of education, and concerns regarding adverse cognitive effects.",Lack of education hinders access to ECT treatment for AD patients.
35220356,healthcare access,No,['Undefined'],Randomized controlled clinical trials of ECT are an opportunity to provide high-quality evidence of ECT as a safe and efficacious treatment for agitation in the AD population.,"Sentence discusses clinical trial design for treatment efficacy, not access barriers."
34882963,Medicare claims,Yes,['healthcare_payment_source'],"In the population-based Multiethnic Cohort, we estimated the age-standardized diagnostic incidence rate (ASDIR) and relative risk of late-onset ADRD (n = 16,410) among 105,796 participants based on Medicare claims (1999-2014) by sex and race/ethnicity.",Medicare is a government-funded healthcare payment mechanism.
35697505,Medicare,Yes,['healthcare_payment_source'],We identified incident ADRD using claims data among participants enrolled in Medicare for at least 12 consecutive months after age 65 years.,Medicare is a government-funded healthcare payment program.
35365827,cancer care,No,['Undefined'],we call for new strategies to mitigate suicide risk in people living with ADRD during and beyond the current pandemic by using lessons learned from cancer care.,"Entity refers to a medical field's approach, not a direct healthcare factor impacting ADRD."
35365827,Framework for Developing and Evaluating Complex Interventions,No,['Undefined'],"Specifically, we draw on the updated Framework for Developing and Evaluating Complex Interventions to reflect on the complexity of the issue and to break it down into achievable parts to reduce the risk of suicidal behavior (ideation, plans, attempts) in those living with ADRD.","Entity is a methodological framework, not a healthcare factor impacting ADRD."
35991140,olanzapine,Yes,['treatment_and_medication'],"Olanzapine and clozapine have similar efficacy when treating mental and behavioral disorders in patients with senile dementia, in which olanzapine is more effective in improving the symptoms of patients with Alzheimer's disease (AD), with less adverse reactions and high safety, which is worth popularizing in clinical practice.",Medication used to manage symptoms of Alzheimer's disease.
35991140,clozapine,Yes,['treatment_and_medication'],"Olanzapine and clozapine have similar efficacy when treating mental and behavioral disorders in patients with senile dementia, in which olanzapine is more effective in improving the symptoms of patients with Alzheimer's disease (AD), with less adverse reactions and high safety, which is worth popularizing in clinical practice.",clozapine is a pharmacologic therapy for ADRD-related behavioral disorders.
37543880,telemedicine systems,Yes,['health_access'],"The present study aimed to evaluate the objectives, outcomes, facilitators, and barriers influencing the use of telemedicine systems for patients with Alzheimer's disease and their caregivers and care providers.",Telemedicine systems influence access to healthcare services for ADRD patients.
37543880,healthcare provider satisfaction,Yes,['quality_of_care'],"The overall outcomes of telemedicine in the articles were classified as cost-effectiveness (e.g., reduced commute, fuel, and time to access care), clinical outcomes (e.g., lower anxiety, stress, and depression), and patient, caregiver, and healthcare provider satisfaction.",Provider satisfaction reflects care delivery effectiveness linked to quality outcomes.
35930281,rural residence,Yes,['health_access'],"There were no statistically significant differences between new patients with early-onset ADRDs in rural vs urban areas in the use of psychological assessments, imaging studies, or visits to neurologists or psychiatrists. However, new patients in rural areas were less likely to receive neuropsychological testing (odds ratio [OR], 0.83; 95% CI, 0.70-0.98) or visit a psychologist (OR, 0.72; 95% CI, 0.60-0.85) compared with patients in urban areas.",Rural residence impacts access to specialists and diagnostic services for ADRD.
35930281,PCP visits,Yes,['healthcare_visit'],"However, new patients in rural areas with early-onset ADRDs were more likely to have only PCP visits for diagnosis and symptom management compared with those in urban areas (OR, 1.40; 95% CI, 1.19-1.66).",PCP visits represent healthcare visits for ADRD management.
35026040,proper incentives and policies,No,['Undefined'],"To ensure there is routine care for brain health, proper incentives and policies must be instituted and more education for consumers should be provided.","Entity refers to systemic healthcare policies, not a direct healthcare factor class."
35026040,education for consumers,Yes,['Undefined'],"To ensure there is routine care for brain health, proper incentives and policies must be instituted and more education for consumers should be provided.",Education for consumers is not classified under existing healthcare factor labels.
34233133,online ACT for Caregivers program,Yes,['treatment_and_medication'],"The current study evaluates a pilot ACT for Caregivers program, which is a community-based, self-guided, online adaptation of ACT.",The program is a non-pharmacologic therapy for dementia caregivers.
35954522,discrimination in medical settings,Yes,['quality_of_care'],TNB older adults with SCD were more likely to report experiencing discrimination in medical settings.,"Discrimination affects care quality, impacting cognitive outcomes."
35886711,screening behavior,Yes,['healthcare_visit'],Our objective is to investigate dementia screening behavior focusing on minority older populations and assess whether there are ethnic differences in ADRD screening behavior.,Screening behavior relates to seeking medical evaluation for dementia.
35888625,primary care physicians (PCP),Yes,['Undefined'],"Primary care physicians play a vital role in the clinical care of their patients, early identification of dementia, and disease advocacy.","Entity refers to healthcare providers, not a specific healthcare factor class."
35888625,health systems,Yes,['health_access'],"The current health systems experience challenges in providing early, safe, accurate, and comprehensive Alzheimer's diagnosis and care by a primary care physician trained or knowledgeable in diagnosing the various forms of dementia.","Health systems' structural challenges hinder timely and accurate ADRD diagnosis, impacting access to care."
35604656,healthcare quality,No,['Undefined'],"Concordance between initial etiologic diagnosis of dementia and final pathological diagnosis was assessed, as was time to death.","The sentence discusses diagnostic accuracy, not healthcare quality."
33555640,communication,Yes,['quality_of_care'],Importance for people with dementia in an acute healthcare setting includes social relationships and communication with healthcare staff.,Facilitates effective healthcare delivery and patient outcomes.
33555640,family/carer involvement,Yes,['quality_of_care'],"A constant comparative method of data analysis identified five key pivotal themes: ... family/carer involvement, ...",Involvement of family/caregivers enhances care quality and patient outcomes.
33555640,education,Yes,['quality_of_care'],A constant comparative method of data analysis identified five key pivotal themes: ... education and leadership.,Education enhances care quality through person-centered approaches.
35733122,adult day health center (ADCs),Yes,['Undefined'],Persons living with dementia (PLWD) in adult day centers (ADCs) represent a complex and vulnerable population whose well-being is at risk based on numerous factors.,Entity refers to a healthcare facility but does not directly map to any defined healthcare factor class.
35733122,nursing facility level of care,Yes,['quality_of_care'],They also experienced hospitalizations more than any other group (19.0%) and met requirements for the nursing facility level of care (77.4%).,Refers to care standards impacting health outcomes.
35678402,neuropsychological evaluation,Yes,['quality_of_care'],"The integration of neuropsychological test findings with other clinical and biomarker information enhances early detection, differential diagnosis, and care planning.",Diagnostic tool enhancing care quality and accuracy in dementia detection.
35678402,clinical neuropsychological examination,Yes,['healthcare_visit'],"The clinical neuropsychological examination facilitates early detection of dementia, characterizes the level of severity, defines salient clinical features, aids in differential diagnosis, and points to a pathway for care planning and disease education.",The examination is a medical evaluation instance.
35648584,brain health program,Yes,['health_access'],identify culturally relevant facilitators and barriers of participation in a brain health program among four AAPI subgroups.,Facilitates access to preventive healthcare services.
35648584,ADRD education and resources,Yes,['health_access'],developing and testing culturally tailored and language congruent strategies regarding ADRD education and resources to facilitate ADRD early detection among AAPI older adults.,Education and resources improve access to early detection services.
35429287,medical education on dementia,Yes,['quality_of_care'],There is an urgent need to improve undergraduate medical education on dementia and skills of future health professionals to provide the best quality care for PWD.,Improving education enhances care quality for PWD.
35429287,skills of future health professionals,Yes,['quality_of_care'],There is an urgent need to improve undergraduate medical education on dementia and skills of future health professionals to provide the best quality care for PWD.,Skills of health professionals affect care quality for PWD.
35429287,dementia knowledge test,No,['Undefined'],The dementia knowledge test with 23 Multiple-Choice Questions showed a higher internal consistency compared to the Alzheimer's Disease Knowledge Scale.,"Entity represents an assessment tool, not a healthcare factor impacting ADRD."
34614170,cardiovascular health,No,['Undefined'],Lower educational attainment and poorer cardiovascular health were associated with greater risk of incident dementia.,"Cardiovascular health is a general health condition, not a healthcare factor."
34919705,healthcare access,No,['Undefined'],We describe a framework for feasibly gathering and modeling SSDoH data across ADRCs.,Entity not directly linked to ADRD outcomes in the sentence.
35590272,access to and coordination with home and community services,Yes,['health_access'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of 'access to and coordination with home and community services', 'financial support', 'training', 'coordination and continuity within the practice', and 'caregiver support and involvement'.",Facilitates timely and appropriate healthcare services for dementia patients.
35590272,financial support,Yes,['healthcare_payment_source'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of 'access to and coordination with home and community services', 'financial support', 'training', 'coordination and continuity within the practice', and 'caregiver support and involvement'.",Financial support is a funding mechanism impacting dementia care quality.
35590272,training,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of 'access to and coordination with home and community services', 'financial support', 'training', 'coordination and continuity within the practice', and 'caregiver support and involvement'.",Training is an organizational characteristic linked to improved dementia care quality.
35590272,coordination and continuity within the practice,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of 'access to and coordination with home and community services', 'financial support', 'training', 'coordination and continuity within the practice', and 'caregiver support and involvement'.","Refers to organizational effectiveness in delivering consistent, integrated care for dementia patients."
35590272,caregiver support and involvement,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of 'access to and coordination with home and community services', 'financial support', 'training', 'coordination and continuity within the practice', and 'caregiver support and involvement'.",Supporting caregivers enhances care quality for dementia patients.
35590272,Leadership,Yes,['quality_of_care'],The characteristic 'Leadership' showed a higher average score for the moderate and high-quality groups than the low-quality group.,Leadership influences organizational quality of dementia care.
35590272,attitudes towards the Alzheimer's plan,Yes,['quality_of_care'],"In both clinician questionnaires, the high group scored better in 'attitudes towards the Alzheimer's plan' than the other two groups.",Clinician attitudes influence care quality outcomes.
35538522,clinical diagnosis of dementia,Yes,['quality_of_care'],"CFAS Wales participants were included who had a study assessment of dementia, as determined by the Automated Geriatric Examination for Computer Assisted Taxonomy (AGECAT) algorithm and by expert assessment, and who had had their primary care records checked for a clinical diagnosis of dementia.",clinical diagnosis relates to quality of care in dementia detection
35526028,medical history,No,['Undefined'],"The moderator roles of socioeconomic (education, income), lifestyle (smoking, BMI, leisure activities, and physical activity), genetic factors (APOE allele status), and medical history were also analyzed.","Medical history refers to past health conditions and does not directly relate to healthcare access, quality, treatment, payment, or visits."
35157773,education in dementia care,Yes,['quality_of_care'],opportunities for education in dementia care are lacking,Education influences care quality by shaping provider competence and confidence.
35278213,out-of-pocket costs,Yes,['healthcare_payment_source'],OOP costs attributable to dementia are $8751 over the first 8 years after the onset.,Out-of-pocket costs represent a financial mechanism funding healthcare.
35278213,nursing home expenditures,Yes,['healthcare_payment_source'],"These incremental costs are driven by nursing home expenditures, which are largely uninsured in the US.",Entity reflects financial mechanisms funding healthcare (uninsured costs).
35495069,Geriatrics Workforce Enhancement Program (GWEP),Yes,['quality_of_care'],"The program's multi-pronged approach includes: (5) Providing training in Alzheimer's Disease and related dementias (ADRD), including the value of dementia-friendly communities.",Training in ADRD improves care quality for patients.
35495069,dementia-friendly communities,Yes,['quality_of_care'],"The program's multi-pronged approach includes: (5) Providing training in Alzheimer's Disease and related dementias (ADRD), including the value of dementia-friendly communities.",Entity relates to care environment improvements for ADRD patients.
32752937,cognitive stimulation therapy (iCST),Yes,['treatment_and_medication'],"The iCST model also yielded positive results, including a 3.8-point increase in quality of life for the GP, as measured by the QOL-AD (p = .01).",Non-pharmacologic therapy for managing cognitive conditions.
32687722,healthcare access,Yes,['health_access'],"during the preparing for the future phase, caregivers emphasized support for accessing institutional long term-care placement.",Caregivers need access to long-term care services for ADRD patients.
34762845,staff training,Yes,['quality_of_care'],"A mixed-methods 2-arm cluster randomized controlled pilot study of a 2-day staff training program with baseline, 12 weeks, and 24 weeks of the PROCUIDA-Demencia intervention vs treatment as usual (TAU).",Enhances care delivery quality through structured training.
34762845,antipsychotic prescription review,Yes,['treatment_and_medication'],"Observed medical practice showed the prescription of at least 1 antipsychotic in 41% of participants in the intervention group. ... 15% reduction of antipsychotics, following the 12-week medical review in parallel with psychosocial interventions.",Reviewing antipsychotic prescriptions is part of medication management.
35015300,healthcare access,Yes,['health_access'],"Caregivers agreed that class, sex, utilizing public health insurance, and being a 'person of color' contribute to their difficulties navigating the health system.",Entity refers to systemic barriers in obtaining healthcare services.
35015300,quality of healthcare,Yes,['quality_of_care'],"Caregivers perceived being dismissed by providers, forcing them to advocate for both themselves and their PLWD.",Perceived poor provider interaction affecting care quality.
35015300,healthcare payment,Yes,['healthcare_payment_source'],Payor Source Dictates Care,Entity refers to financial mechanisms (payor source) influencing care access and quality for dementia patients.
34338590,healthcare utilization,Yes,['healthcare_visit'],Black PWD experienced more ED and ambulance utilization when compared to White counterparts.,ED and ambulance use represent instances of seeking medical evaluation/treatment.
34218735,health,No,['Undefined'],"When controlling for health, education, referral source, and Uniform Data Set form (when applicable), few racial differences in cognitive performance over time emerged.","Entity refers to general health status, not a specific healthcare factor class."
33818175,Legal Capacity for Property Law Transactions Assessment Scale (LCPLTAS),Yes,['Undefined'],"FTD patients and healthy (age/gender/education-matched) controls from Greece underwent cognitive assessment (memory, attention, executive functioning, visuospatial skills, verbal functions), emotional (anxiety, depression), and financial capacity assessment (Legal Capacity for Property Law Transactions Assessment Scale-LCPLTAS).","Assessment tool for financial capacity, not directly tied to healthcare access, quality, treatment, payment, or visits."
33818175,clinical settings,Yes,['quality_of_care'],This has implications for the assessment and care planning of people with FTD in clinical settings.,Clinical settings refer to healthcare delivery environments impacting care quality.
33356486,healthcare professionals,Yes,['quality_of_care'],It is suggested that healthcare professionals provide caregivers with proper individualized interventions based on these results to enhance caring quality.,Healthcare professionals influence care quality through interventions.
36548884,benzodiazepines,Yes,['treatment_and_medication'],The proportion of patients taking benzodiazepines was 26% and antidepressants 17%.,Pharmacologic therapy for managing symptoms.
36548884,antidepressants,Yes,['treatment_and_medication'],The proportion of patients taking benzodiazepines was 26% and antidepressants 17%.,Medication used to manage depression in dementia patients.
36281681,healthcare costs,Yes,['Undefined'],Healthcare costs were sourced from several German publications.,"Entity refers to financial burden, not a specific payment source or other healthcare factor classes."
36281681,medical healthcare costs,Yes,['healthcare_payment_source'],medical healthcare costs represented 24.0% of the incremental fiscal losses.,Entity reflects financial impact of healthcare services on fiscal outcomes.
36281671,clinical trial enrollment,No,['Undefined'],Enrollment increased within an observational study (84%) and lifestyle prevention clinical trials (52%) from 2018 to 2019.,"Entity refers to research recruitment, not a healthcare factor impacting ADRD."
36281671,community education program,No,['Undefined'],"Our work demonstrates the effectiveness of a culturally tailored community education program to enhance knowledge, clinical trial interest, and recruitment into observational studies and lifestyle ADRD clinical trials among older African Americans.","Entity represents a community-based educational initiative, not a direct healthcare factor impacting ADRD."
36278354,Study Participant's Bill of Rights,No,['Undefined'],"This Study Participant's Bill of Rights is a call to action for researchers in Alzheimer's disease and related dementias (ADRD) to proactively design clinical studies that provide the option for research participants to learn their individual research results if they choose, and in a manner that ensures study integrity.","Entity represents a policy framework, not a direct healthcare factor impacting ADRD."
36278354,Multi-Regional Clinical Trials (MRCT) Return of Individual Research Results,No,['Undefined'],The framework developed by the Multi-Regional Clinical Trials (MRCT) Return of Individual Research Results provides a useful context for researchers to plan their studies and disclosure.,"Entity relates to research disclosure protocols, not healthcare factors impacting ADRD."
35871355,genetic testing for AD,No,['Undefined'],"Geriatricians perceived minimal clinical utility of genetic testing for AD, though that may change with the availability of disease-modifying therapies.","Entity relates to genetic testing (gene-related), not healthcare factors like access, payment, or care quality."
35871355,direct-to-consumer (DTC) testing,Yes,['health_access'],"geriatricians expressed concerns regarding patients' anxiety from learning about genetic status, particularly through direct-to-consumer (DTC) testing.",DTC testing relates to access methods affecting healthcare service utilization.
35708996,Dementia and Driving Education Module,No,['Undefined'],"This study evaluated the impact of a Dementia and Driving Education Module on practitioner self-perceived knowledge, confidence, and competence in supporting people living with dementia with decisions about driving.","Entity represents an educational tool, not a healthcare factor impacting ADRD."
35543001,health coaching,Yes,['quality_of_care'],"The health coaching sessions were framed to provide AD lifestyle risk reduction education, goal setting, and support: motivations and self-efficacy.",Health coaching is a structured care intervention linked to improved risk reduction outcomes.
35347644,health care access,Yes,['health_access'],"biases persist even after adjusting for variables related to disadvantageous societal conditions, such as low level of education, unfavorable socioeconomic status, health care access, or psychological stressors.","Entity refers to ability to obtain healthcare services, aligning with health access definition."
35340008,Therapeutic Touch,Yes,['treatment_and_medication'],"The experimental group received regular TT, the placebo group received mimic TT, and the control group received regular routine care.",Non-pharmacologic therapy for managing dementia symptoms.
35340008,routine care,Yes,['quality_of_care'],"The experimental group received regular TT, the placebo group received mimic TT, and the control group received regular routine care.","Routine care represents standard quality of care provided to the control group, affecting health outcomes."
35213371,virtual caregiver education program,Yes,['treatment_and_medication'],"This was a pre-post comparison of a five-week, synchronous, virtual caregiver education program delivered by a clinician and caregiver support specialist covering aspects of dementia, including changes in cognition, behavior, functional abilities, caregiver-care recipient roles, communication, and caregiver self-care.",Non-pharmacologic therapy to manage dementia-related caregiving challenges.
35142025,healthcare access,Yes,['health_access'],Delays in access because of health system capacity constraints could reduce realized value between 52% and 69%.,Delays in accessing care due to system capacity affect timely service availability.
35142025,health system capacity constraints,Yes,['health_access'],Delays in access because of health system capacity constraints could reduce realized value between 52% and 69%.,Health system capacity constraints impact access to timely care.
35124641,specialty dementia clinic,Yes,['quality_of_care'],"Participants felt they received incomplete or 'hesitant' guidance on prognosis and expected disease course via their clinicians and filled the gap with information they found via the internet, books, and support groups.",Clinic guidance quality impacts care outcomes.
35124641,clinicians,Yes,['quality_of_care'],"Participants felt they received incomplete or 'hesitant' guidance on prognosis and expected disease course via their clinicians and filled the gap with information they found via the internet, books, and support groups.",Clinicians' guidance quality impacts care outcomes for ADRD.
35043452,healthcare access,Yes,['health_access'],We also identify barriers to use of these tools in routine clinical practice.,Barriers to tool use in clinical practice relate to health access.
35043452,healthcare quality,Yes,['quality_of_care'],Most of these tools are backed by good-quality studies and are appropriate to use in clinical care or research.,Refers to the quality of health services impacting care effectiveness.
34785304,Medicaid,Yes,['healthcare_payment_source'],"The largest number of referrals and referrals converting to study participants, for both Black and White persons, were from a Maryland Department of Health mailing to Medicaid recipients.",Medicaid is a public healthcare funding mechanism.
34785304,Professional referrals,No,['Undefined'],professional referrals had the highest yield for white referrals and participants.,"Entity refers to recruitment strategy, not a healthcare factor impacting ADRD."
34090726,online educational module,No,['Undefined'],Students were provided with a voluntary opportunity to complete an online educational module that focused on caring for persons with dementia.,"Entity relates to education/training, not a healthcare factor impacting ADRD."
33618617,Test of Practical Judgment-Informant (TOP-J-Informant),Yes,['Undefined'],"We developed an informant measure that captures compromised judgment related to safety, medical, financial, and social-ethical issues After item refinement and piloting in a memory disorders clinic, we utilized the Test of Practical Judgment-Informant (TOP-J-Informant) at two clinics in the Midwestern U.S., including 189 patient/informant dyads (mean age = 79.0, median years of education = 13, % female = 67.7) with various preclinical and clinical dementia conditions.","Entity is a diagnostic tool, not directly tied to healthcare access, quality, treatment, payment, or visits."
33472498,Dementia Dialogues® program,Yes,['quality_of_care'],This study evaluated new knowledge acquired and program satisfaction by North and South Carolina program participants (N = 235) after completing updated modules.,Improves caregiver knowledge and quality of care for ADRD patients.
34228317,Health Care Professional,No,['Undefined'],BPSDs were measured monthly by Health Care Professional using Neuro-Psychiatric Inventory (NPI).,"Entity refers to role in measurement, not a healthcare factor impacting ADRD."
33164253,dementia-specific services,Yes,['healthcare_visit'],"T2 interviews revealed that caregivers experienced growth in their role, benefitted from peer interactions, feelings of guilt were addressed and they were using out-of-home dementia-specific services.",Using out-of-home services represents seeking medical evaluation/treatment.
34979671,healthcare access,No,['Undefined'],"the rate of taking MCI seniors to the doctor, 32%","Entity not present in source sentence; action described relates to healthcare visits, not access."
34697158,Herpes Zoster Vaccination,Yes,['treatment_and_medication'],Our finding that HZ vaccination reduces the risk of dementia is consistent with the link between viruses and AD.,Vaccination is a pharmacologic intervention to manage health conditions.
34606212,community health nurses,Yes,['quality_of_care'],The implications for community health nurses in assisting individuals with early-onset Alzheimer's disease and their families are discussed.,Community health nurses provide care services impacting health outcomes.
34507239,primary care,Yes,['health_access'],This study investigated the prevalence of MCI among Lebanese older adults and associated risk factors in primary care.,Primary care relates to access to initial healthcare services for risk factor identification.
34311955,self-rated health,No,['Undefined'],"Poorer self-rated health was associated with higher risk of incident dementia in HRS (HR: 1.18, 95%CI: 1.12-1.24, p < .001) and ELSA (HR: 1.38, 95%CI: 1.23-1.55, p < .001).","Self-rated health reflects personal perception, not a healthcare system factor."
