PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
35930281,visit a psychologist,Yes,['healthcare_visit'],"However, new patients in rural areas were less likely to receive neuropsychological testing (odds ratio [OR], 0.83; 95% CI, 0.70-0.98) or visit a psychologist (OR, 0.72; 95% CI, 0.60-0.85) compared with patients in urban areas.",Refers to seeking evaluation from a healthcare provider.
35930281,PCP visits,Yes,['healthcare_visit'],"However, new patients in rural areas with early-onset ADRDs were more likely to have only PCP visits for diagnosis and symptom management compared with those in urban areas (OR, 1.40; 95% CI, 1.19-1.66).",PCP visits represent instances of seeking medical evaluation.
35930281,specialist services,Yes,['health_access'],"These findings suggest that efforts, such as clinician education or teleconsultative guidance to PCPs, may be needed to enhance access to specialist services in rural areas.",Enhancing access to specialist services is a health access factor.
35954522,discrimination in medical settings,Yes,['quality_of_care'],TNB older adults with SCD were more likely to report experiencing discrimination in medical settings.,Discrimination impacts the quality of care received by TNB older adults.
35954522,discrimination in medical settings,Yes,['quality_of_care'],"After adjustment, those reporting discrimination in medical settings had 4.5 times higher odds of reporting worsening memory than those who did not (OR: 4.5; 95%-CI: 1.5-13.2; p = 0.006), and 7.5 times more likely to report poor/fair memory (OR: 7.49; 95%-CI: 1.7-32.8; p = 0.008);",Discrimination impacts the quality of healthcare received by patients.
35954522,healthcare services,Yes,['health_access'],Further research exploring affirmative cognitive screening and healthcare services is needed.,Refers to the need for accessible healthcare services for TNB adults.
35888625,Primary care physicians,Yes,"['healthcare_visit', 'quality_of_care']","Primary care physicians play a vital role in the clinical care of their patients, early identification of dementia, and disease advocacy.",Physicians provide clinical care and early identification of dementia.
35888625,early identification of dementia,Yes,['quality_of_care'],"Primary care physicians play a vital role in the clinical care of their patients, early identification of dementia, and disease advocacy.",Early identification is a key aspect of quality dementia care.
35888625,diagnosis of Alzheimer's disease,Yes,['quality_of_care'],It is essential to assess the knowledge and attitudes of physicians in the diagnosis of Alzheimer's disease and other dementias.,Physician knowledge impacts the quality of Alzheimer's diagnosis.
35888625,diagnosis of Alzheimer's disease,Yes,['quality_of_care'],"In primary care, the diagnosis of Alzheimer's disease is often missed or delayed.",Missed/delayed diagnosis indicates issues with care quality.
35888625,health care resources,Yes,['health_access'],"With the increased prevalence of Alzheimer's disease and the growing impact of dementia on health care resources, early detection by primary care physicians (PCP) is essential.",Impact on resources relates to access to care for ADRD.
35888625,early detection,Yes,['health_access'],"With the increased prevalence of Alzheimer's disease and the growing impact of dementia on health care resources, early detection by primary care physicians (PCP) is essential.",Early detection relates to timely access to healthcare services.
35888625,primary care physicians (PCP),Yes,['healthcare_visit'],"With the increased prevalence of Alzheimer's disease and the growing impact of dementia on health care resources, early detection by primary care physicians (PCP) is essential.",PCPs are healthcare providers involved in patient visits and diagnosis.
35888625,early detection and diagnosis,Yes,['quality_of_care'],To examine the knowledge and attitudes of primary care physicians regarding early detection and diagnosis of Alzheimer's disease and how barriers may contribute to missed and delayed detection and diagnosis.,Early detection impacts the quality of care for ADRD patients.
35888625,health systems,Yes,['quality_of_care'],"The current health systems experience challenges in providing early, safe, accurate, and comprehensive Alzheimer's diagnosis and care by a primary care physician trained or knowledgeable in diagnosing the various forms of dementia.",Challenges in health systems impact the quality of Alzheimer's diagnosis.
35888625,Alzheimer's diagnosis,Yes,['quality_of_care'],"The current health systems experience challenges in providing early, safe, accurate, and comprehensive Alzheimer's diagnosis and care by a primary care physician trained or knowledgeable in diagnosing the various forms of dementia.",Challenges in providing diagnosis reflect issues with care quality.
35888625,primary care physician,Yes,['quality_of_care'],"The current health systems experience challenges in providing early, safe, accurate, and comprehensive Alzheimer's diagnosis and care by a primary care physician trained or knowledgeable in diagnosing the various forms of dementia.",Challenges in providing diagnosis and care relate to care quality.
35888625,dementia care,Yes,['quality_of_care'],"The current health systems experience challenges in providing early, safe, accurate, and comprehensive Alzheimer's diagnosis and care by a primary care physician trained or knowledgeable in diagnosing the various forms of dementia.",Challenges in providing comprehensive care relate to quality of care.
35888625,primary dementia care,Yes,['quality_of_care'],"This article identifies several interrelated obstacles to early detection and diagnosis in primary dementia care, including gaps in knowledge, attitudes, skills, and resources for person with dementia (PWD)/caregivers and their primary care providers and systematic and structural barriers that negatively impact dementia care.",Refers to the quality of care provided in primary settings for dementia.
35888625,dementia care,Yes,['quality_of_care'],"This article identifies several interrelated obstacles to early detection and diagnosis in primary dementia care, including gaps in knowledge, attitudes, skills, and resources for person with dementia (PWD)/caregivers and their primary care providers and systematic and structural barriers that negatively impact dementia care.",Impact of barriers on dementia care quality.
35888625,"detection, diagnosis, and resource utilization",Yes,"['health_access', 'quality_of_care']","Delays in detection, diagnosis, and resource utilization may have social and clinical implications for individuals affected by Alzheimer's disease and their families, including challenges in obtaining an accurate diagnosis.",Delays impact access to care and quality of diagnosis.
35888625,diagnosis,Yes,['health_access'],"Delays in detection, diagnosis, and resource utilization may have social and clinical implications for individuals affected by Alzheimer's disease and their families, including challenges in obtaining an accurate diagnosis.",Delayed diagnosis impacts timely access to appropriate care.
35888625,Alzheimer's screening,Yes,['healthcare_visit'],"Until the issues of missed and delayed Alzheimer's screening become more compelling, efforts to promote early detection and diagnosis should focus on the education of physicians and removing the barriers to diagnosis.",Screening is a type of healthcare visit for early detection.
35888625,early detection and diagnosis,Yes,['health_access'],"Until the issues of missed and delayed Alzheimer's screening become more compelling, efforts to promote early detection and diagnosis should focus on the education of physicians and removing the barriers to diagnosis.",Focuses on timely identification of ADRD through healthcare providers.
35888625,physicians,Yes,['quality_of_care'],"Until the issues of missed and delayed Alzheimer's screening become more compelling, efforts to promote early detection and diagnosis should focus on the education of physicians and removing the barriers to diagnosis.",Physician education impacts the quality of early detection and diagnosis.
35888625,diagnosis,Yes,['quality_of_care'],"Until the issues of missed and delayed Alzheimer's screening become more compelling, efforts to promote early detection and diagnosis should focus on the education of physicians and removing the barriers to diagnosis.",Focuses on improving the process of diagnosis in primary care.
33555640,acute healthcare setting,Yes,['healthcare_visit'],To explore the components of personal passports for people living with dementia in an acute healthcare setting.,Refers to a specific type of healthcare environment/visit.
33555640,health and social care challenge,No,['Undefined'],"Globally, supporting people with dementia poses a prominent health and social care challenge.","Entity describes a general challenge, not a specific healthcare factor."
33555640,healthcare staff,Yes,['quality_of_care'],Importance for people with dementia in an acute healthcare setting includes social relationships and communication with healthcare staff.,Communication with staff impacts care quality for dementia patients.
33555640,person-centred care,Yes,['quality_of_care'],The use of personal passports supports the provision of person-centred care for people living with dementia through enhancing the well-being of both the person and their families/caregivers.,Focuses on the quality of care provided to dementia patients.
35733122,adult day centers,Yes,['health_access'],Persons living with dementia (PLWD) in adult day centers (ADCs) represent a complex and vulnerable population whose well-being is at risk based on numerous factors.,Represents a healthcare service setting for dementia patients.
35733122,hospitalizations,Yes,['healthcare_visit'],They also experienced hospitalizations more than any other group (19.0%) and met requirements for the nursing facility level of care (77.4%).,Hospitalizations represent an instance of seeking medical evaluation/treatment.
35733122,nursing facility level of care,Yes,['quality_of_care'],They also experienced hospitalizations more than any other group (19.0%) and met requirements for the nursing facility level of care (77.4%).,"Represents the level of care needed, impacting health outcomes."
35648582,Alzheimer's family program,Yes,['health_access'],"Black FCGs were recruited from the Alzheimer's family program at the University of Alabama at Birmingham and affiliated geriatric clinics, media sources, and word-of-mouth referrals.",Program facilitates access to services for caregivers of ADRD patients.
35648582,geriatric clinics,Yes,['health_access'],"Black FCGs were recruited from the Alzheimer's family program at the University of Alabama at Birmingham and affiliated geriatric clinics, media sources, and word-of-mouth referrals.",Geriatric clinics are healthcare facilities providing access to care.
35648582,Alzheimer's family program,Yes,['health_access'],"Black FCGs were recruited from the Alzheimer's family program at the University of Alabama at Birmingham and affiliated geriatric clinics, media sources, and word-of-mouth referrals.",Program facilitates access to services for caregivers of ADRD patients.
35648582,educational material regarding treatment and diagnosis,Yes,['treatment_and_medication'],"FCGs were most interested in educational material regarding treatment and diagnosis (55.3%), caring for people with dementia (52.6%), understanding dementia (52.6%), and financial/legal services (52.6%).",Educational material relates to understanding treatment and diagnosis.
35648582,financial/legal services,Yes,['health_access'],"FCGs were most interested in educational material regarding treatment and diagnosis (55.3%), caring for people with dementia (52.6%), understanding dementia (52.6%), and financial/legal services (52.6%).",Interest in services related to managing care recipient's affairs.
35648582,services,Yes,['health_access'],FCGs stated that transportation difficulties and the need for a relief person were barriers to use of services.,Transportation difficulties are barriers to accessing needed services.
35429287,medical education,Yes,['quality_of_care'],"Due to the growing number of older people with dementia (PWD) worldwide, there is an urgent need to improve undergraduate medical education on dementia and skills of future health professionals to provide the best quality care for PWD.",Improving education impacts the quality of care for PWD.
35429287,health professionals,Yes,['quality_of_care'],"Due to the growing number of older people with dementia (PWD) worldwide, there is an urgent need to improve undergraduate medical education on dementia and skills of future health professionals to provide the best quality care for PWD.",Improving skills for best quality care for PWD.
35429287,quality care,Yes,['quality_of_care'],"Due to the growing number of older people with dementia (PWD) worldwide, there is an urgent need to improve undergraduate medical education on dementia and skills of future health professionals to provide the best quality care for PWD.",Refers to providing the best quality care for PWD.
35429287,medical students,No,[],The study aimed to determine attitudes and knowledge regarding dementia among medical students.,"Entity is a population group, not a healthcare factor."
35429287,dementia knowledge exam,No,['Undefined'],Students have relatively neutral attitudes towards working with PWD and a rather poor theoretical knowledge in the dementia knowledge exam.,"Entity is a knowledge assessment, not a healthcare factor."
35429287,medical education,Yes,['quality_of_care'],The opinion of most students was that they should have spent more time with PWD during their medical education and that there are too few classes in the field of dementia at the School of Medicine.,Medical education impacts the quality of care for PWD.
35429287,School of Medicine,Yes,['quality_of_care'],The opinion of most students was that they should have spent more time with PWD during their medical education and that there are too few classes in the field of dementia at the School of Medicine.,Reflects the quality of medical education regarding dementia care.
35429287,health care professionals,Yes,['quality_of_care'],There is an urgent need to increase the interest and improve attitudes and knowledge towards dementia for all future health care professionals from the earliest student days to provide the best care for PWD.,Improving knowledge for professionals impacts the quality of care provided.
35590272,primary dementia care,Yes,['quality_of_care'],Organizational and clinician characteristics are important considerations for the implementation of evidence-based recommendations into primary care practice.,Focuses on implementing evidence-based recommendations for dementia care quality.
35590272,Canadian dementia practice guidelines,Yes,['quality_of_care'],The introduction of Canadian dementia practice guidelines and Alzheimer strategies offers a unique context to study which of the organizational and clinician characteristics align with good quality care in primary care practices.,Guidelines influence the quality of care provided in practices.
35590272,quality of dementia care,Yes,['quality_of_care'],"To evaluate the quality of dementia care, we carried out a retrospective chart review in randomly selected patients with a diagnosis of dementia and who had a visit during a 9-month period in 33 primary care practices.",Refers to the degree of health services increasing desired health outcomes.
35590272,primary care practices,Yes,['quality_of_care'],"To evaluate the quality of dementia care, we carried out a retrospective chart review in randomly selected patients with a diagnosis of dementia and who had a visit during a 9-month period in 33 primary care practices.",Practices evaluated for quality of dementia care.
35590272,organizational characteristics,Yes,['quality_of_care'],"In addition, four questionnaires were administered: two questionnaires to evaluate the organizational characteristics of the practices (dementia-specific and general organization) and two to evaluate the clinician characteristics (one for family physicians and one for nurses).",Organizational characteristics influence the quality of dementia care provided.
35590272,clinician characteristics,Yes,['quality_of_care'],"In addition, four questionnaires were administered: two questionnaires to evaluate the organizational characteristics of the practices (dementia-specific and general organization) and two to evaluate the clinician characteristics (one for family physicians and one for nurses).",Clinician characteristics influence the quality of dementia care provided.
35590272,access to and coordination with home and community services,Yes,['health_access'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of ""access to and coordination with home and community services"", ""financial support"", ""training"", ""coordination and continuity within the practice"", and ""caregiver support and involvement"".",Entity relates to obtaining necessary healthcare services and support.
35590272,financial support,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of ""access to and coordination with home and community services"", ""financial support"", ""training"", ""coordination and continuity within the practice"", and ""caregiver support and involvement"".",Financial support is linked to better dementia care quality.
35590272,training,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of ""access to and coordination with home and community services"", ""financial support"", ""training"", ""coordination and continuity within the practice"", and ""caregiver support and involvement"".",Training is an organizational characteristic linked to better dementia care quality.
35590272,coordination and continuity within the practice,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of ""access to and coordination with home and community services"", ""financial support"", ""training"", ""coordination and continuity within the practice"", and ""caregiver support and involvement"".",Reflects organizational characteristic linked to better dementia care quality.
35590272,caregiver support and involvement,Yes,['quality_of_care'],"The high-quality group had a higher average score for the dementia-specific organizational characteristics of ""access to and coordination with home and community services"", ""financial support"", ""training"", ""coordination and continuity within the practice"", and ""caregiver support and involvement"".",Higher score indicates better quality dementia care organization.
35590272,Leadership,Yes,['quality_of_care'],"The characteristic ""Leadership"" showed a higher average score for the moderate and high-quality groups than the low-quality group.",Leadership is an organizational characteristic linked to quality of care.
35590272,attitudes towards the Alzheimer's plan,Yes,['quality_of_care'],"In both clinician questionnaires, the high group scored better in ""attitudes towards the Alzheimer's plan"" than the other two groups.",Clinician attitudes impact the quality of dementia care provided.
35590272,Alzheimer's plan,Yes,['quality_of_care'],"In both clinician questionnaires, the high group scored better in ""attitudes towards the Alzheimer's plan"" than the other two groups.",Attitudes towards plan reflect quality of care provided.
33006526,mHealth interventions,Yes,['treatment_and_medication'],To investigate the health and well-being related outcomes following mHealth use in dementia caregiver and care recipient populations.,mHealth interventions are used to manage health conditions.
33006526,mHealth use,No,[],A scoping review was undertaken to investigate mHealth use in dementia caregivers.,"mHealth use is an intervention, not a healthcare factor."
33006526,health education,Yes,['treatment_and_medication'],"Health education apps were found to 1) assist with the organization of user's health information, and 2) impact depressive symptoms.","Health education apps impact depressive symptoms, a treatment aspect."
33006526,technology-supported monitoring,Yes,['treatment_and_medication'],Monitoring apps provided caregivers with methods of observing both physical and emotional well-being..,Monitoring apps are a form of intervention for caregiver well-being.
35278213,out-of-pocket costs,Yes,['healthcare_payment_source'],"In this paper, we use survey data for 2002-2016 from the Health and Retirement Study to estimate the out-of-pocket costs of ADRD for the patient and their family through the first 8 years after the onset of symptoms, as defined by a standardized 27-point scale of cognitive ability.",Represents the financial burden of healthcare for ADRD patients.
35278213,Medicare,Yes,['healthcare_payment_source'],"The literature thus far has tended to focus on the costs to Medicare, even though one of the main characteristics of ADRD (the loss of independence and ability to care for oneself) incurs costs not covered by Medicare.",Medicare is a healthcare payment source for medical care.
35278213,long-term care insurance,Yes,['healthcare_payment_source'],"The financial burden of ADRD is significant, and largely attributable to the lack of wide-spread long-term care insurance.",Insurance is a mechanism for funding medical care.
35278213,nursing home expenditures,Yes,['healthcare_payment_source'],"These incremental costs are driven by nursing home expenditures, which are largely uninsured in the US.",Expenditures represent the financial aspect of healthcare costs.
35495069,healthcare workers,Yes,['health_access'],There is an increasing shortage of skilled healthcare workers to provide care to the aging US population.,Shortage impacts ability to obtain care for aging population.
35495069,Geriatrics Workforce Enhancement Program (GWEP),Yes,['quality_of_care'],"In response, the Geriatrics Workforce Enhancement Program (GWEP) was developed in 2015 by the Health Resources and Services Administration (HRSA).","GWEP aims to improve care for older adults, enhancing care quality."
35495069,primary care delivery sites/systems,Yes,['health_access'],"Developing partnerships between academia, primary care delivery sites/systems, and community-based organizations to educate a geriatrics workforce;",Partnerships with primary care sites improve access to geriatric workforce.
35495069,age-friendly health systems,Yes,['quality_of_care'],Transforming clinical training environments to become age-friendly health systems that incorporate the principles of value-based care and alternative-payment models;,Refers to systems improving care for older adults.
35495069,value-based care,Yes,['quality_of_care'],Transforming clinical training environments to become age-friendly health systems that incorporate the principles of value-based care and alternative-payment models;,Value-based care aims to improve health outcomes.
35495069,alternative-payment models,Yes,['healthcare_payment_source'],Transforming clinical training environments to become age-friendly health systems that incorporate the principles of value-based care and alternative-payment models;,Models related to funding healthcare services.
35495069,dementia-friendly communities,Yes,['quality_of_care'],"Providing training in Alzheimer's Disease and related dementias (ADRD), including the value of dementia-friendly communities.",Dementia-friendly communities improve care and support for ADRD patients.
32687722,caregiving phases,No,['Undefined'],"Participants described five phases of caregiving related to their responsibilities to support people with Alzheimer's disease including monitoring initial symptoms, navigating their diagnosis, assisting with instrumental activities of daily living, assisting with basic activities of daily living, and preparing for the future.","Entity describes caregiving stages, not a healthcare factor."
32687722,caregiver support needs,No,['Undefined'],"Support (i.e., informational, emotional, instrumental, and appraisal) needs were often specific to the phase of care.","Entity relates to caregiver needs, not healthcare factors impacting ADRD."
32687722,institutional long term-care placement,Yes,['health_access'],"In contrast, during the preparing for the future phase, caregivers emphasized support for accessing institutional long term-care placement.",Accessing long-term care is a healthcare service need.
34762845,staff training intervention,Yes,['quality_of_care'],To evaluate the feasibility outcomes of implementing a multicomponent staff training intervention (PROCUIDA-Demencia) to promote psychosocial interventions and reduce antipsychotic prescription in Mexican care homes and study its effect on staff's care experience and residents' quality of life.,Training improves care quality for dementia residents.
34762845,care homes,Yes,['quality_of_care'],To evaluate the feasibility outcomes of implementing a multicomponent staff training intervention (PROCUIDA-Demencia) to promote psychosocial interventions and reduce antipsychotic prescription in Mexican care homes and study its effect on staff's care experience and residents' quality of life.,Care homes represent a setting where quality of care is delivered.
34762845,antipsychotic prescription,Yes,['treatment_and_medication'],To evaluate the feasibility outcomes of implementing a multicomponent staff training intervention (PROCUIDA-Demencia) to promote psychosocial interventions and reduce antipsychotic prescription in Mexican care homes and study its effect on staff's care experience and residents' quality of life.,Refers to medication use impacting dementia care.
34762845,staff training program,Yes,['quality_of_care'],"A mixed-methods 2-arm cluster randomized controlled pilot study of a 2-day staff training program with baseline, 12 weeks, and 24 weeks of the PROCUIDA-Demencia intervention vs treatment as usual (TAU).",Training improves care quality for dementia residents.
34762845,psychosocial interventions,Yes,['treatment_and_medication'],"In situ staff training consisting of evidence-based manualized psychosocial interventions of person-centered activities, reminiscence therapy, doll therapy, psychomotor dance therapy, and antipsychotic prescription review.",Psychosocial interventions are non-pharmacologic therapies for managing ADRD.
34762845,antipsychotic prescription review,Yes,['treatment_and_medication'],"In situ staff training consisting of evidence-based manualized psychosocial interventions of person-centered activities, reminiscence therapy, doll therapy, psychomotor dance therapy, and antipsychotic prescription review.",Reviewing prescriptions is part of managing medication for ADRD.
34762845,antipsychotic,Yes,['treatment_and_medication'],Observed medical practice showed the prescription of at least 1 antipsychotic in 41% of participants in the intervention group.,Antipsychotic is a medication used for treatment.
34762845,medical review,Yes,['treatment_and_medication'],"Overall, 39% of residents reported discontinuation, and 15% reduction of antipsychotics, following the 12-week medical review in parallel with psychosocial interventions.","Medical review impacts antipsychotic prescription, a treatment for ADRD."
35015300,health systems,Yes,['health_access'],"In addition to numerous care responsibilities, family caregivers are expected to navigate health systems and engage in healthcare management tasks on behalf of their persons living with dementia (PLWD).",Navigating health systems impacts access to care for PLWD.
35015300,healthcare management tasks,Yes,['health_access'],"In addition to numerous care responsibilities, family caregivers are expected to navigate health systems and engage in healthcare management tasks on behalf of their persons living with dementia (PLWD).",Tasks related to navigating health systems impact access to care.
35015300,U.S. health system,Yes,"['health_access', 'quality_of_care']",Focus groups were held with Black caregivers (N = 19) from the United States to explore the unique experiences and perspectives of this population navigating the U.S. health system on behalf of their PLWD.,Navigating the health system impacts access and care quality.
35015300,health system,Yes,"['health_access', 'quality_of_care']","Black dementia caregivers unanimously concurred that the health system that they experience in America is ""broken.""",Reflects difficulties navigating healthcare access and quality.
35015300,health system,Yes,"['health_access', 'quality_of_care']","Gaps in the health system can lead to people [as one caregiver passionately expressed] ""falling between the cracks,"" in terms of care, services, and resources needed.",System gaps impact access to care and quality of services.
35015300,public health insurance,Yes,['healthcare_payment_source'],"Caregivers agreed that class, sex, utilizing public health insurance, and being a ""person of color"" contribute to their difficulties navigating the health system.",Public health insurance is a source of healthcare funding.
35015300,providers,Yes,['quality_of_care'],"Caregivers perceived being dismissed by providers, forcing them to advocate for both themselves and their PLWD.",Poor provider interaction impacts care quality for ADRD patients.
35015300,healthcare outcomes,Yes,['quality_of_care'],Healthcare providers and researchers can utilize these findings to improve the experiences and healthcare outcomes of Black persons living with dementia and their caregivers.,Improving outcomes is a key aspect of quality of care.
34338590,healthcare utilization,Yes,['healthcare_visit'],To evaluate racial differences in healthcare utilization and caregiver burden in a culturally diverse population of older adults with dementia.,Refers to the use of healthcare services by individuals.
34338590,emergency department (ED) visit,Yes,['healthcare_visit'],"One hundred and thirty-three dyads (person with dementia, PWD and caregiver, CG), with at least one emergency department (ED) visit or hospitalization 12 months prior, were enrolled.",ED visit represents an instance of seeking medical evaluation.
34338590,hospitalization,Yes,['healthcare_visit'],"One hundred and thirty-three dyads (person with dementia, PWD and caregiver, CG), with at least one emergency department (ED) visit or hospitalization 12 months prior, were enrolled.",Hospitalization is an instance of seeking medical evaluation.
34338590,healthcare utilization,Yes,['healthcare_visit'],Independent sample <i>t</i>-tests and chi-squared analyses were performed to compare racial groups on healthcare utilization and CG burden.,Refers to the use of healthcare services by individuals.
34338590,ED and ambulance utilization,Yes,['healthcare_visit'],Black PWD experienced more ED and ambulance utilization when compared to White counterparts.,ED and ambulance use represents healthcare visits for PWD.
34338590,Non-emergency hospitalization rates,Yes,['healthcare_visit'],Non-emergency hospitalization rates were higher for White PWD.,Hospitalization rates reflect healthcare utilization patterns in ADRD.
34338590,hospitalizations,Yes,['healthcare_visit'],dyad educational attainment was associated with hospitalizations independent of race.,Hospitalizations represent an instance of seeking medical care.
35083020,drug treatment,Yes,['treatment_and_medication'],Quetiapine combined with sodium valproate is an effective and more suitable drug treatment for Alzheimer's disease.,Refers to the use of pharmacologic therapies for ADRD.
35083020,drugs,Yes,['treatment_and_medication'],"In order to improve the symptoms of patients with Alzheimer's disease, especially those with mental symptoms, this article combines quetiapine and sodium valproate, two commonly used drugs for the treatment of mental illnesses, and applies them to different levels of Alzheimer's and observes the results of the combination's curative effect.","Describes the use of drugs (quetiapine, sodium valproate) for treatment."
35083020,treatment effect evaluation,Yes,['quality_of_care'],"Secondly, this article covers adverse reactions, inflammatory factors and vascular endothelial indicators, Alzheimer's disease performance, MOAS score, treatment effect evaluation, and satisfaction surveys.",Evaluation of treatment effect relates to the quality of care provided.
35083020,treatment,Yes,['treatment_and_medication'],It can be seen that the scores of the experimental group changed after receiving the treatment of quetiapine combined with sodium valproate.,Describes the use of drugs to manage Alzheimer's symptoms.
36281681,Healthcare costs,Yes,['healthcare_payment_source'],Healthcare costs were sourced from several German publications.,Represents the financial aspect of healthcare related to ADRD.
36281681,medical healthcare costs,Yes,['healthcare_payment_source'],medical healthcare costs represented 24.0% of the incremental fiscal losses.,Costs associated with healthcare services for ADRD patients.
35708996,health practitioners,Yes,['quality_of_care'],"The timing of driving retirement is informed by the advice of health practitioners, however many find this task complex and challenging as they feel unprepared or lack confidence, having limited training and education on dementia and driving.",Practitioner advice impacts driving retirement decisions for dementia patients.
35708996,health practitioners,No,[],Few opportunities exist for Australian health practitioners to advance learning about dementia and driving.,"Entity is a healthcare provider, not a healthcare factor."
35708996,Dementia and Driving Education Module,Yes,['quality_of_care'],"This study evaluated the impact of a Dementia and Driving Education Module on practitioner self-perceived knowledge, confidence, and competence in supporting people living with dementia with decisions about driving.",Education module improves practitioner competence in dementia care.
35708996,health practitioners,No,[],Health practitioners were recruited over 19 months via email and invited to attend a face-to-face dementia and driving workshop.,"Entity refers to providers, not a healthcare factor impacting ADRD."
35708996,dementia and driving decision aid,Yes,['treatment_and_medication'],"The workshop comprised of a two-hour Dementia and Driving Education Module including seven learning activities incorporating six vignettes, five self-reflections, one case study and a paper copy of a dementia and driving decision aid.",Decision aid supports management of dementia-related issues.
35708996,health practitioners,No,[],"Significant increases occurred in all outcome measures of perceived knowledge, confidence and competence between baseline and immediately post-education module survey responses and between baseline and six weeks post-survey responses.","Entity is a healthcare provider group, not a healthcare factor."
35708996,Dementia and Driving Education Module,Yes,['quality_of_care'],"The Dementia and Driving Education Module and accompanying decision aid demonstrate an efficacious solution for a diverse range of health practitioners to enhance their knowledge, confidence, and competence in supporting people living with dementia with driving retirement decisions.",Education module enhances practitioner competence in supporting dementia patients.
35694919,antidepressant medication,Yes,['treatment_and_medication'],"In clinical practice, antidepressant medication is often used for depression in AD.",Medication used to manage depression in AD patients.
35694919,antidepressant treatment,Yes,['treatment_and_medication'],We retrospectively identified 126 AD patients who had received antidepressant treatment for 12 months with tianeptine or other antidepressants.,Refers to the use of medication to manage depression in AD.
35694919,tianeptine,Yes,['treatment_and_medication'],Subjects were divided into two groups according to the treatment they had received: tianeptine group (n = 38) or other antidepressant group (n = 88).,Tianeptine is a specific antidepressant treatment used for AD patients.
35694919,other antidepressants,Yes,['treatment_and_medication'],Subjects were divided into two groups according to the treatment they had received: tianeptine group (n = 38) or other antidepressant group (n = 88).,Entity refers to a type of medication used for treatment.
35543001,health coaching,Yes,['treatment_and_medication'],"Diverse older adults (60+) living in Richmond, VA, with incomes below $12,000/year and managing diabetic/cardiovascular symptoms were offered weekly lifestyle telephone-health coaching for 12-weeks in 2019-2020 (Phase 1).",Health coaching is a non-pharmacologic therapy for risk reduction.
35543001,health coaching,Yes,['treatment_and_medication'],"The health coaching sessions were framed to provide AD lifestyle risk reduction education, goal setting, and support: motivations and self-efficacy.",Health coaching is a non-pharmacologic therapy for risk reduction.
35543001,health coaching,Yes,['treatment_and_medication'],"Consequently, n=30 (75%) of the original sample consented to continued health coaching during the 2020-2021 COVID-19 pandemic (Phase 2).",Health coaching is a non-pharmacologic intervention for risk reduction.
35543001,health coaching,Yes,['treatment_and_medication'],Participants provided positive anecdotal feedback and stated the need for continued health coaching.,Health coaching is a non-pharmacologic intervention for risk reduction.
35543001,AD lifestyle risk reduction education,Yes,['treatment_and_medication'],"The health coaching sessions were framed to provide AD lifestyle risk reduction education, goal setting, and support: motivations and self-efficacy.",Education is a non-pharmacologic therapy for risk reduction.
35543001,AD risk reduction,No,[],Our findings surrounding participant engagement and positive trends in AD risk reduction support the hypothesis that telephone-based health coaching is a practical and feasible AD risk reduction intervention.,"Entity is related to ADRD risk, not healthcare factor."
35347644,health care access,Yes,['health_access'],"These biases persist even after adjusting for variables related to disadvantageous societal conditions, such as low level of education, unfavorable socioeconomic status, health care access, or psychological stressors.",Entity directly relates to the ability to obtain healthcare services.
35213371,virtual caregiver education program,Yes,['treatment_and_medication'],"This was a pre-post comparison of a five-week, synchronous, virtual caregiver education program delivered by a clinician and caregiver support specialist covering aspects of dementia, including changes in cognition, behavior, functional abilities, caregiver-care recipient roles, communication, and caregiver self-care.",Program is a non-pharmacologic therapy for caregivers of ADRD patients.
35213371,clinician,Yes,['healthcare_visit'],"This was a pre-post comparison of a five-week, synchronous, virtual caregiver education program delivered by a clinician and caregiver support specialist covering aspects of dementia, including changes in cognition, behavior, functional abilities, caregiver-care recipient roles, communication, and caregiver self-care.",Clinician delivering education program represents a healthcare visit/service.
35213371,caregiver support specialist,No,[],"This was a pre-post comparison of a five-week, synchronous, virtual caregiver education program delivered by a clinician and caregiver support specialist covering aspects of dementia, including changes in cognition, behavior, functional abilities, caregiver-care recipient roles, communication, and caregiver self-care.","Entity is a healthcare professional, not a healthcare factor."
35142025,disease-modifying treatment,Yes,['treatment_and_medication'],We estimate societal value of a disease-modifying Alzheimer's disease (AD) treatment that reduces progression by 30% in early stages.,Represents a therapy aimed at managing Alzheimer's disease progression.
35142025,medical and social care costs,Yes,['healthcare_payment_source'],"Using the International Society for Pharmacoeconomics and Outcomes Research value flower as framework, we estimate gross societal value, that is, not including treatment cost, from avoided medical and social care costs, productivity and quality-adjusted life-years (QALY) gains for patients and caregivers, adjusting for severity of disease, value of financial insurance, and value of insurance for currently unafflicted adults with a Markov model.",Costs associated with healthcare services and support.
