PMID,factor_relevance,entity,category,source_sentence,explanation
33258686,No,,,,
34281550,No,Alzheimer's disease,AD/ADRD,"Alzheimer's disease (0.80, [0.72, 0.89], P = 3.0 × 10<sup>-5</sup>)",Mentioned as a disease associated with lower odds of longevity.
34281550,No,never eat sugar or foods/drinks containing sugar,Behavior_and_Lifestyle,never eat sugar or foods/drinks containing sugar were adversely associated with longevity,Dietary behavior linked to longevity outcomes.
33264384,No,prodromal Alzheimer's disease,AD/ADRD,"Our objective was to validate a social cognition battery from a multidomain perspective. In this regard, we aimed to adapt several tests, collect normative data, and validate them in prodromal Alzheimer's disease (AD) and multiple sclerosis (MS).",Study focuses on prodromal AD as the target condition.
33264384,No,social cognition battery,AD/ADRD,"The social cognition battery was composed of an emotion-labeling task developed from FACES database, the Story-based Empathy test (SET), the Faux Pas test, and the Interpersonal Reactivity Index.",Tool developed for assessing social cognition in AD.
34271930,No,,,,
34185592,Yes,musical training,Behavior_and_Lifestyle,"Musicians showed less speech perception decline over time with stronger effects in women (0.16% difference, 95% confidence interval [CI] [0.05, 0.26]). Among men, musicians had, on average, better speech perception than nonmusicians (3.41% difference, 95% CI [0.62, 6.20]) and were less likely to develop a cognitive impairment than nonmusicians (hazard ratio = 0.58, 95% CI [0.37, 0.91]).",Musical training is a lifestyle activity linked to cognitive benefits.
34185592,Yes,Alzheimer's disease or dementia,AD/ADRD,"impairment (self-report or surrogate report of Alzheimer's disease or dementia, and/or a Mini-Mental State Examination score ≤ 24) were assessed up to 5 times over the 20-year follow-up.",Self-reported or surrogate-reported Alzheimer's disease/dementia as outcome.
34524968,No,,,,
34233656,Yes,lifestyle,Behavior_and_Lifestyle,"Six predictors namely sex, age, economic status, health status, lifestyle and genetic risk were identified by LASSO regression analysis of nine variables (body mass index, marital status and education level were excluded).",Lifestyle is a Behavior and Lifestyle factor included in the AD risk prediction model.
34233656,Yes,Alzheimer's disease (AD),AD/ADRD,"In this study, a simple nomogram was drawn to predict the risk of AD in the elderly population.",AD is the target condition for risk prediction in the study.
34230446,No,,,,
34288784,No,,,,
34238525,No,Alzheimer's Disease Knowledge Scale (ADKS),AD/ADRD,The objective of this study is to evaluate the degree of understanding of AD among informal caregivers and different segments of the general population through the Alzheimer's Disease Knowledge Scale (ADKS).,"Measures understanding of Alzheimer's disease, a key ADRD focus."
34238525,No,caregiver age,Behavior_and_Lifestyle,"Older caregiver age was correlated with worse ADKS scores overall and for life impact, symptoms, treatment, and disease progression (P < .05).",Caregiver age reflects demographic behavior linked to knowledge gaps.
34238525,No,time since diagnosis,Behavior_and_Lifestyle,Time since diagnosis improved caregivers' knowledge of AD symptoms (P = .00) and diagnosis (P = .05).,Duration of caregiving experience influences behavioral understanding.
34029863,No,education,Education_and_Literacy,A growing literature has sought to tie educational attainment with later-life cognition and Alzheimer's disease outcomes.,Education is a non-Behavior and Lifestyle factor.
34029863,No,Alzheimer's disease,AD/ADRD,We also find evidence that educational effects on cognition are smaller for those with high polygenic scores for Alzheimer's disease.,Directly references Alzheimer's disease.
33934441,Yes,Education,Behavior_and_Lifestyle,Greater improvement in the total CERAD score was seen for cognitively normal participants with higher versus lower scores on the Education subdomain of the CRIq.,Education is a lifestyle factor linked to cognitive outcomes in ADRD.
33934441,Yes,CERAD total score,AD/ADRD,Greater improvement in the total CERAD score was seen for cognitively normal participants with higher versus lower scores on the Education subdomain of the CRIq.,CERAD assesses cognitive function relevant to Alzheimer's disease.
33724160,No,,,,
33686788,No,,,,
33682933,Yes,Affective symptoms,Behavior_and_Lifestyle,"There were significant associations (p < 0.05) between the NPI variables (total score, Affective factor) and entorhinal and precuneus tau across all participants.",Affective symptoms are behavioral factors linked to ADRD progression.
33682933,Yes,Alzheimer's disease,AD/ADRD,Increased tau burden in the entorhinal and precuneus cortices was modestly associated with greater NPS in MCI and AD dementia.,Alzheimer's disease is the target condition studied in this context.
33630768,No,Poor sleep,Behavior_and_Lifestyle,Poor sleep and pain are both symptoms associated with an increased risk for dementia in later life.,Poor sleep is a behavior linked to increased dementia risk.
33630768,No,Alzheimer's disease,AD/ADRD,"Interventions designed to decrease awakening after sleep onset and increase sleep efficiency specifically may effectively reduce pain in this population. Given that these symptoms are prevalent among older adults with mild cognitive impairment, sleep and pain interventions may also ameliorate some of the risk for Alzheimer's disease in this population.",Alzheimer's disease is the outcome linked to sleep and pain interventions.
33594752,No,Alzheimer's disease,AD/ADRD,"The objectives of this research were to compare anosognosia between individuals with DLB and dementia due to Alzheimer's disease (AD) and to evaluate whether medial temporal atrophy, a marker of AD pathology, could help to explain different rates of anosognosia in DLB and dementia due to AD.",Study focus on dementia due to Alzheimer's disease.
33594752,No,Dementia with Lewy bodies,AD/ADRD,This is a cross-sectional study that took place at the Memory Clinic of D'Or Institute for Research and Education (IDOR). Twenty individuals with DLB and 20 with dementia due to Alzheimer's disease (AD) were included in this study.,Study focus on dementia with Lewy bodies as a comparison group.
33585904,Yes,abstaining from smoking,Behavior_and_Lifestyle,"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults...",Behavioral choice impacting health outcomes
33585904,Yes,physical activity,Behavior_and_Lifestyle,"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults...",Physical activity as a lifestyle factor
33585904,Yes,cognitive activity,Behavior_and_Lifestyle,"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults...",Mental engagement as a lifestyle factor
33585904,Yes,high-quality diet,Behavior_and_Lifestyle,"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults...",Dietary habits influencing health
33585904,Yes,limiting alcohol use,Behavior_and_Lifestyle,"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults...",Substance use regulation as behavior
33585904,Yes,cognitive decline,AD/ADRD,"Compared with noncarriers, APOE*E4 carriers had faster cognitive decline (β = -0.027 units/year, 95% confidence interval (CI): -0.032, -0.023).",Key outcome in ADRD progression
33334647,No,Alzheimer's disease (AD),AD/ADRD,"To explore the criminality of patients with subsequent diagnosis of Alzheimer's disease (AD), frontotemporal dementia (FTD), or Lewy body dementias (LBD) in the four years preceding diagnosis.",Study focuses on AD as the primary disease under investigation.
33334647,No,frontotemporal dementia (FTD),AD/ADRD,"To explore the criminality of patients with subsequent diagnosis of Alzheimer's disease (AD), frontotemporal dementia (FTD), or Lewy body dementias (LBD) in the four years preceding diagnosis.",FTD is a subtype of dementia studied in the context of criminal behavior.
33334647,No,Lewy body dementias (LBD),AD/ADRD,"To explore the criminality of patients with subsequent diagnosis of Alzheimer's disease (AD), frontotemporal dementia (FTD), or Lewy body dementias (LBD) in the four years preceding diagnosis.",LBD is a related dementia type included in the study.
32967819,Yes,early life education,Behavior_and_Lifestyle,"Cognitive reserve indicators were derived from 3 previously identified factors: early life education, mid-life occupational complexity, and late-life cognitive activities.",Cognitive reserve indicator linked to dementia risk.
32967819,Yes,mid-life occupational complexity,Behavior_and_Lifestyle,"Cognitive reserve indicators were derived from 3 previously identified factors: early life education, mid-life occupational complexity, and late-life cognitive activities.",Cognitive reserve indicator linked to dementia risk.
32967819,Yes,late-life cognitive activities,Behavior_and_Lifestyle,"Cognitive reserve indicators were derived from 3 previously identified factors: early life education, mid-life occupational complexity, and late-life cognitive activities.",Cognitive reserve indicator linked to dementia risk.
32967819,Yes,subjective cognitive decline,AD/ADRD,"Baseline subjective cognitive decline and low cognitive reserve significantly increased the risk of dementia, after 2 years of follow-up.",Predictor of dementia risk in low cognitive reserve groups.
32967819,Yes,dementia,AD/ADRD,"Baseline subjective cognitive decline and low cognitive reserve significantly increased the risk of dementia, after 2 years of follow-up.",Outcome associated with cognitive reserve and lifestyle factors.
32902313,No,caregiver depression,AD/ADRD,The intervention reduced caregiver depression and improved caregiver competence.,Mental health outcome in caregivers of persons with dementia.
32902313,No,caregiver competence,AD/ADRD,The intervention reduced caregiver depression and improved caregiver competence.,Caregiver skill development in dementia care context.
32902313,No,video recording intruded on privacy,Behavior_and_Lifestyle,FamTechCare caregivers of persons with more severe dementia were more likely to report that video recording intruded on their privacy.,Technology use behavior affecting caregiver experience.
34206224,Yes,Post-traumatic stress disorder (PTSD),Behavior_and_Lifestyle,Post-traumatic stress disorder (PTSD) is associated with an elevated risk of subsequent dementia,PTSD is a behavioral/lifestyle factor linked to dementia risk.
34206224,Yes,Rapid eye movement sleep behavior disorder (RBD),Behavior_and_Lifestyle,"rapid eye movement sleep behavior disorder (RBD) is documented in PD, AD, Lewy body dementia and ALS",RBD is a sleep behavior disorder associated with neurodegenerative diseases.
34206224,Yes,Alzheimer's disease (AD),AD/ADRD,"RBD is documented in PD, AD, Lewy body dementia and ALS",AD is explicitly mentioned as a dementia type linked to RBD.
34206224,Yes,Lewy body dementia,AD/ADRD,"RBD is documented in PD, AD, Lewy body dementia and ALS",Lewy body dementia is an ADRD subtype associated with RBD.
34118921,No,education level,Behavior_and_Lifestyle,"No significant differences were found for the total ADKS score between ethnicities in this younger age group, who did not differ in education level.",Education level is a behavior/lifestyle factor influencing AD knowledge.
34118921,No,Alzheimer's disease,AD/ADRD,This study aims: (1) to define AD knowledge level and perceptions amongst adults between 18 and 49 years of age in the UK;,Study focuses on Alzheimer's disease knowledge and perceptions.
34195266,No,,,,
34061824,Yes,smoking,Behavior_and_Lifestyle,"lifestyle factors such as smoking, drinking, diet, and physical activity also have impact on cognition.",Lifestyle factors affecting cognition
34061824,Yes,alcohol consumption,Behavior_and_Lifestyle,"lifestyle factors such as smoking, drinking, diet, and physical activity also have impact on cognition.",Lifestyle factors affecting cognition
34061824,Yes,dietary pattern,Behavior_and_Lifestyle,"lifestyle factors such as smoking, drinking, diet, and physical activity also have impact on cognition.",Lifestyle factors affecting cognition
34061824,Yes,physical activity,Behavior_and_Lifestyle,"lifestyle factors such as smoking, drinking, diet, and physical activity also have impact on cognition.",Lifestyle factors affecting cognition
34061824,Yes,body weight,Behavior_and_Lifestyle,"Healthy lifestyle profile was classified into 3 groups by a composite measure including smoking, alcohol consumption, dietary pattern, physical activity, and body weight.",Lifestyle factors affecting cognition
34061824,Yes,cognitive impairment,AD/ADRD,Cognitive impairment was defined as a Mini-Mental State Examination (MMSE) score less than 18.,Outcome measure for ADRD
34061824,Yes,healthier lifestyle,Behavior_and_Lifestyle,healthier lifestyle was associated with better cognitive function among the oldest old regardless of APOE genotype.,Lifestyle linked to cognitive outcomes
33966794,No,,,,
33827107,No,Alzheimer disease or dementia,AD/ADRD,We identified respondents aged 65 years or above with a diagnosis of Alzheimer disease or dementia in the 2016 Health and Retirement Study who reported requiring LTSS help.,Study focuses on individuals diagnosed with ADRD.
33819874,No,Alzheimer's disease (AD),AD/ADRD,"individuals in the top quartile of neuroticism had higher risk of all-cause dementia (HR = 1.70; 95% CI: 1.49-1.93), AD (HR = 1.42; 1.15-1.75), VD (HR = 1.73; 1.30-2.29), but not FTD (HR = 0.89; 0.49-1.63).",AD is a type of ADRD explicitly mentioned in the study.
33819874,No,Vascular dementia (VD),AD/ADRD,"individuals in the top quartile of neuroticism had higher risk of all-cause dementia (HR = 1.70; 95% CI: 1.49-1.93), AD (HR = 1.42; 1.15-1.75), VD (HR = 1.73; 1.30-2.29), but not FTD (HR = 0.89; 0.49-1.63).",VD is a type of ADRD explicitly mentioned in the study.
33819874,No,Frontotemporal dementia (FTD),AD/ADRD,"individuals in the top quartile of neuroticism had higher risk of all-cause dementia (HR = 1.70; 95% CI: 1.49-1.93), AD (HR = 1.42; 1.15-1.75), VD (HR = 1.73; 1.30-2.29), but not FTD (HR = 0.89; 0.49-1.63).",FTD is a type of ADRD explicitly mentioned in the study.
33744328,Yes,modifiable dementia risk and protective factors,Behavior_and_Lifestyle,more individuals correctly identified 10 out of 12 surveyed modifiable dementia risk and protective factors.,Refers to lifestyle/behavioral factors modifiable to reduce dementia risk.
33744328,Yes,brain-healthy behavior changes,Behavior_and_Lifestyle,More than half (54%) also believed that they lacked the necessary knowledge to make brain-healthy behavior changes.,Directly addresses behavior changes for brain health.
33744328,Yes,dementia,AD/ADRD,Strategies to reduce dementia risk are needed to minimize the burden of this growing public health concern.,Primary health outcome studied in the paper.
33731422,Yes,criminal behavior,Behavior_and_Lifestyle,"Criminal behavior is a clinical feature of the behavioral variant of frontotemporal dementia (bvFTD), ranging from socially inappropriate behavior and minor offenses (such as shoplifting, driving-related violations, housebreaking, trespassing) to the more extreme acts of sex crimes and violence.","Criminal behavior is a documented behavioral feature linked to bvFTD, an ADRD subtype."
33731422,Yes,behavioral variant of frontotemporal dementia (bvFTD),AD/ADRD,"Criminal behavior is a clinical feature of the behavioral variant of frontotemporal dementia (bvFTD), ranging from socially inappropriate behavior and minor offenses (such as shoplifting, driving-related violations, housebreaking, trespassing) to the more extreme acts of sex crimes and violence.",bvFTD is a neurodegenerative disorder classified under ADRD with behavioral manifestations.
33443646,Yes,sleep disturbances,Behavior_and_Lifestyle,"Sleep disturbances indicated lower CSF PGRN (β = - 0.0186, p = 0.0160).","Sleep disturbances are a behavior affecting PGRN, linked to ADRD."
33443646,Yes,sleep efficiency,Behavior_and_Lifestyle,"sleep efficiency was associated with CSF PGRN (β = - 0.0512, p = 0.0497).",Sleep efficiency is a lifestyle factor influencing PGRN levels.
33443646,Yes,CSF progranulin (PGRN),AD/ADRD,Cerebrospinal fluid (CSF) progranulin (PGRN) is related to various neurodegeneration diseases.,PGRN is a biomarker for neurodegenerative diseases like ADRD.
32737825,Yes,education,Behavior_and_Lifestyle,"Education modulates executive (ECN), attentive (ATTN) and posterior default mode (PDMN) networks in the highly educated DLB subjects, as shown by an increased metabolic connectivity, acting as a compensatory mechanism.",Education is a lifestyle factor modulating brain networks in DLB.
32737825,Yes,6-levels occupation,Behavior_and_Lifestyle,"High scores of the 6-levels occupation scale were associated with a decreased connectivity in the anterior default mode (ADMN) and high visual network (HVN), suggesting brain reserve mechanisms.",Occupation as a lifestyle factor links to brain reserve in DLB.
32737825,Yes,Dementia with Lewy Bodies (DLB),AD/ADRD,This study highlights the relevance of life-long occupational activities at individual level in the neural expression of compensatory and neuroprotective mechanisms in DLB.,DLB is a type of ADRD studied in the context of lifestyle factors.
32308012,No,dementias,AD/ADRD,African-American family caregivers may have insufficient knowledge to make informed end-of-life (EOL) decisions for relatives with dementias.,Dementias is a key term in the study's context.
32067481,No,,,,
32028815,No,Alzheimer's disease,AD/ADRD,Consideration of place of care is the first step in long-term care (LTC) planning and is critical for patients diagnosed with Alzheimer's disease;,Diagnosed condition in the study population.
33952308,No,,,,
33948738,No,dementia,AD/ADRD,"incidence of dementia as reported by Sumilo et al. (Rev Med Virol. 18(2):81-95, 2008) and Zuelsdorff et al. (Alzheimer's Dement. 6(1):e12039, 2020).",Mentioned as an outcome associated with social determinants of health.
33094810,No,Cytomegalovirus (CMV) seropositivity,ADRD,"Overall, both CMV seropositivity and higher IgG antibody response were associated with lower cognitive function, though the relationship was not statistically significant in adjusted models.","CMV seropositivity is a biological factor, not a behavior/lifestyle factor."
33094810,No,Educational attainment,Behavior_and_Lifestyle,We further investigated potential effect-measure modification by educational attainment.,"Educational attainment is a socioeconomic factor, not a direct behavior/lifestyle factor."
34292011,Yes,Cognitive stimulation,Behavior_and_Lifestyle,Cognitive stimulation (CS) is a nonpharmacological intervention often involving group activities and social interaction used to treat cognitive declines in people with dementia.,Nonpharmacological intervention involving social interaction.
34292011,Yes,Alzheimer's disease,AD/ADRD,Clinical relevance is defined as a reduction of 3 to 4 points on the Alzheimer's Disease Assessment Scale Cognitive subscale; the average attenuation of cognitive decline observed was 2.41 points (after removing 1 outlier).,Specific dementia type targeted in the study.
33928754,No,dementia,AD/ADRD,"The Clinician's Interview-Based Impression of Change Plus caregiver input (CIBIC-Plus) has been widely used in dementia drug trials to evaluate cognition, behavior, and function.",Dementia is a core focus of the study.
33928754,No,cholinesterase inhibitors,AD/ADRD,"New trials of symptomatic drugs forecast renewed interest in this measure. To test its clinical meaningfulness, we examined how CIBIC-Plus performed in two cholinesterase inhibitor trials compared to goal attainment scaling Scale (GAS) scores, a patient-reported outcome measure.",Cholinesterase inhibitors are symptomatic drugs for dementia.
33928754,No,Disability Assessment for Dementia,AD/ADRD,"Subjects who improved initially on CIBIC-Plus scores were likely to remain improved across all other outcomes for each trial's duration, except for Disability Assessment for Dementia scores.",Assesses functional decline in dementia.
33714847,No,,,,
33176024,Yes,Depression scores,Behavior_and_Lifestyle,Baseline GDS scores were significantly higher for those cognitively impaired at death than those cognitively normal.,Depression is a behavior/lifestyle factor linked to ADRD pathology.
33176024,Yes,Alzheimer's disease pathology,AD/ADRD,Baseline GDS scores were significantly higher for those cognitively impaired at death than those cognitively normal.,AD pathology is the outcome measured in the study.
33016082,No,non-pharmacologic interventions for behavioral and psychological symptoms of dementia (BPSD),Behavior_and_Lifestyle,"Significant improvements occurred following training, particularly in implementing non-pharmacologic interventions for behavioral and psychological symptoms of dementia (BPSD) (16.64% increase, p < .0001) and confidence in managing behavioral symptoms (16.86%, p = .01) and depression (25.18%, p < .0001).",Refers to behavioral strategies for managing dementia symptoms.
33016082,No,behavioral symptoms,AD/ADRD,"Significant improvements occurred following training, particularly in implementing non-pharmacologic interventions for behavioral and psychological symptoms of dementia (BPSD) (16.64% increase, p < .0001) and confidence in managing behavioral symptoms (16.86%, p = .01) and depression (25.18%, p < .0001).",Describes symptoms of Alzheimer's disease and related dementias.
33006106,No,behavior and personality changes,AD/ADRD,"Cognitive dysfunction, behavior, and personality changes as well as aphasia were the most common presentations.","Describes clinical symptoms of ADRD, not a modifiable behavior/lifestyle factor."
33006106,No,MAPT mutations,AD/ADRD,"Genetic mutation in microtubule-associated protein tau (MAPT) is the most common cause of FTD, and the phenotype is related to the mutation location.","Focuses on genetic factors, not behavior/lifestyle factors."
32867562,Yes,music-listening,Behavior_and_Lifestyle,miR-132 plays a critical role in regulating TAU protein levels and is important for preventing tau protein aggregation that causes Alzheimer's disease.,"Music-listening upregulates miR-132, which prevents tau aggregation linked to Alzheimer's."
32867562,Yes,Alzheimer's disease,AD/ADRD,miR-132 plays a critical role in regulating TAU protein levels and is important for preventing tau protein aggregation that causes Alzheimer's disease.,Tau protein aggregation is a pathological hallmark of Alzheimer's disease.
32081028,No,,,,
30375237,No,,,,
33910556,No,,,,
32228870,Yes,cognitive lifestyle,Behavior_and_Lifestyle,"In 2 cohorts of cognitively unimpaired individuals at risk of AD, we examined which combinations of personality traits, neuropsychiatric symptoms, and cognitive lifestyle (years of education or lifetime cognitive activity) related to the pathological hallmarks of AD, amyloid-β, and tau deposits.",Cognitive lifestyle linked to AD pathology.
32228870,Yes,neuroticism,Behavior_and_Lifestyle,"In PREVENT-AD, lower neuroticism, neuropsychiatric burden, and higher education were associated with less amyloid deposition (p = .014).",Personality trait associated with amyloid pathology.
32228870,Yes,neuropsychiatric burden,Behavior_and_Lifestyle,"Lower neuroticism and neuropsychiatric features, along with higher measures of openness and extraversion, were related to less tau deposition (p = .006).",Behavioral features linked to tau pathology.
32228870,Yes,openness,Behavior_and_Lifestyle,"Lower neuroticism and neuropsychiatric features, along with higher measures of openness and extraversion, were related to less tau deposition (p = .006).",Personality trait associated with tau pathology.
32228870,Yes,extraversion,Behavior_and_Lifestyle,"Lower neuroticism and neuropsychiatric features, along with higher measures of openness and extraversion, were related to less tau deposition (p = .006).",Personality trait linked to tau pathology.
32228870,Yes,amyloid-β,AD/ADRD,"In PREVENT-AD, lower neuroticism, neuropsychiatric burden, and higher education were associated with less amyloid deposition (p = .014).",Pathological hallmark of AD.
32228870,Yes,tau deposits,AD/ADRD,"Lower neuroticism and neuropsychiatric features, along with higher measures of openness and extraversion, were related to less tau deposition (p = .006).",Pathological hallmark of AD.
33886873,No,,,,
33827446,No,caregiving,Behavior_and_Lifestyle,"Caregiving, caregiver burden, and the awareness of caregivers and patients were different across many Asian locations.",Caregiving is a social activity but not a direct behavior/lifestyle factor impacting ADRD.
33827446,No,caregiver burden,Behavior_and_Lifestyle,"The CAS and ZBI score were significantly different across most locations (p < 0.001 and p = 0.033, respectively).","Caregiver burden reflects social context, not individual behavior/lifestyle."
33827446,No,awareness of dementia diagnosis,AD/ADRD,"Overall, 56.6% of caregivers and 37.5% of patients had awareness of the dementia diagnosis...","Awareness relates to disease recognition, not behavior/lifestyle impact."
32833008,No,Alzheimer's disease,AD/ADRD,The combination of extended longevity and rising prevalence of Alzheimer's disease points to the need for understanding why certain individuals spend an extended period of their lives with poor cognitive health.,Alzheimer's disease is a type of dementia directly mentioned in the context of cognitive health disparities.
33787634,Yes,Being engaged in social activities,Behavior_and_Lifestyle,Being engaged in social activities was an independent protective factor for VaD.,Social engagement is a behavior linked to reduced dementia risk.
33787634,Yes,Alzheimer disease (AD),AD/ADRD,"75 had developed AD, and 32 had developed vascular dementia (VaD).",AD is a primary subtype of dementia studied in the paper.
33787634,Yes,vascular dementia (VaD),AD/ADRD,"75 had developed AD, and 32 had developed vascular dementia (VaD).",VaD is a key dementia subtype analyzed in the study.
33949259,Yes,behaviors that impact risk of cognitive decline,Behavior_and_Lifestyle,Dementia risk awareness is beneficial for improving management of chronic illness and behaviors that impact risk of cognitive decline.,Study addresses behaviors influencing cognitive decline risk.
33949259,Yes,Alzheimer's disease,AD/ADRD,"Ethnically diverse Americans experience 1.8-2.5 times higher risk of developing Alzheimer's disease than Whites (Mayeda, et al., 2016), yet cognitive screening is not routinely conducted among Haitian American communities.",Study focuses on Alzheimer's disease as the target condition.
33856971,No,,,,
33641570,No,speech-language therapy,Healthcare,"The authors present an overview of current speech-language therapy practices in PPA, highlighting recent research on effective treatments.","Discusses healthcare intervention, not behavior/lifestyle."
33641570,No,innovative technologies,Healthcare,The authors also suggest effective incorporation of innovative technologies in treatment...,"Refers to healthcare delivery methods, not lifestyle factors."
33641570,No,PPA-specific education,Education_and_Literacy,increased provision of PPA-specific education and support for individuals and their families is required.,"Focuses on education access, not behavior/lifestyle."
33609899,No,Alzheimer's disease,AD/ADRD,"Participants performed a classical facial emotion recognition task and, after each trial, they rated their confidence in their performance.",Study involves Alzheimer's disease as a neurodegenerative condition.
33609899,No,behavioral variant frontotemporal dementia (bvFTD),AD/ADRD,"Results showed that metacognition deficits were linked to basic emotion recognition. Metacognition of negative emotions was compromised in patients, especially disgust in bvFTD as well as sadness in AD.",bvFTD is a neurodegenerative disease related to ADRD.
33609899,No,metacognition,Behavior_and_Lifestyle,The characterization of metacognitive impairments in bvFTD and AD would be relevant for understanding patients' daily life changes in social behavior.,Metacognition relates to self-awareness in social behavior.
33595992,No,,,,
33537986,No,,,,
33491811,No,Alzheimer's disease or dementia,AD/ADRD,One hundred fifty-one caregivers of family members with a diagnosis of Alzheimer's disease or dementia were randomized to either the intervention arm (iSupport; n = 74) or to the control group (an education-only e-book program; n = 77).,Study population includes individuals diagnosed with ADRD.
33299145,No,,,,
33098137,No,relational learning,Behavior_and_Lifestyle,This research explored students' perceptions of their professional learning and practice.,Relational learning is a behavioral approach to education.
33098137,No,person-centred practice,AD/ADRD,This led to a person-centred shift in students' practice.,Person-centred practice relates to dementia care approaches.
32484125,No,,,,
31842672,No,,,,
33808644,Yes,dietary intervention,Behavior_and_Lifestyle,"The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).",Dietary intervention is a lifestyle factor linked to dementia care.
33808644,Yes,meal planning apps,Behavior_and_Lifestyle,"The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).",Meal planning apps support dietary behavior modification.
33808644,Yes,dementia,AD/ADRD,"The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).",Dementia is the target condition in the study.
33750362,No,,,,
33800246,Yes,"erroneously purchased, unnecessary shopping",Behavior_and_Lifestyle,"People with dementia experienced financial problems (including a large amount of erroneously purchased, unnecessary shopping), even though their assets were informally managed by their caregivers.",Shopping behavior linked to financial problems in dementia.
33800246,Yes,Alzheimer's disease,AD/ADRD,Each dyad consisted of an older person with Alzheimer's disease and their caregiver.,Specific dementia type studied in the context of economic burden.
33759810,Yes,social isolation and loneliness,Behavior_and_Lifestyle,"Social isolation and loneliness are two distinctive concepts that have been identified as risk factors for wellbeing, health and everyday functioning in profound ways. Therefore, we aimed to examine the associations with various psychiatric disorders for instance anxiety, depression, psychotic disorder and Alzheimer's disease as well as with a variety of physical disorders such as cardiovascular diseases, cholesterol and autoimmune diseases.",Documented as risk factors for Alzheimer's disease.
33759810,Yes,Alzheimer's disease,AD/ADRD,"Social isolation and loneliness are two distinctive concepts that have been identified as risk factors for wellbeing, health and everyday functioning in profound ways. Therefore, we aimed to examine the associations with various psychiatric disorders for instance anxiety, depression, psychotic disorder and Alzheimer's disease as well as with a variety of physical disorders such as cardiovascular diseases, cholesterol and autoimmune diseases.",Specific dementia type studied in relation to behavior factors.
33714024,No,Alzheimer's and Dementia Care (ADC) program,AD/ADRD,"The University of California, Los Angeles Alzheimer's and Dementia Care (ADC) program enrolls persons living with dementia (PLWD) and their family caregivers as dyads to work with nurse practitioner dementia care specialists to provide coordinated dementia care.","Program addresses dementia care, a key ADRD context."
33714024,No,behavioral and depressive symptoms,AD/ADRD,"At one year, despite disease progression, overall the PLWDs' behavioral and depressive symptoms improved.",Symptoms directly linked to ADRD progression.
33529857,No,Alzheimer's Disease,AD/ADRD,"Alzheimer's Disease (AD), a type of dementia that interferes with memory, thinking, and behavior is the most common type of dementia.",Mentions the condition being studied.
33529857,No,virtual reality dementia experience,Healthcare,"Using a virtual reality dementia experience proved to be a valuable strategy to increase student perceptions of awareness, knowledge, and sensitivity of AD.",Refers to a healthcare training intervention.
33275069,Yes,psychological distress,Behavior_and_Lifestyle,"The Alzheimer's mortality risk was 97% higher (HR = 1.97; 95% confidence interval [CI] = 1.37, 2.84) in adults with serious psychological distress compared with those without psychological distress, controlling for sociodemographic covariates.",Psychological distress is a behavior/lifestyle factor linked to ADRD mortality.
33275069,Yes,Alzheimer's disease mortality,AD/ADRD,US adults had significantly higher risks of Alzheimer's disease mortality at higher psychological distress levels.,Outcome measure directly tied to ADRD in the study.
33227157,Yes,Mindfulness in Motion (MIM),Behavior_and_Lifestyle,"This pilot study's purpose was to examine the feasibility and acceptability of a novel intervention, Mindfulness in Motion (MIM) and Dietary Approaches to Stop Hypertension DASH (MIM DASH), to improve diet, mindfulness, stress, and systolic blood pressure (BP) in older African Americans with mild cognitive impairment (MCI) and hypertension.","MIM involves mindful movements and meditation, targeting lifestyle behaviors linked to ADRD risk factors."
33227157,Yes,Dietary Approaches to Stop Hypertension (DASH),Behavior_and_Lifestyle,"The DASH component used a critical thinking approach of problem solving, goal setting, reflection, and self-efficacy.",DASH is a dietary intervention addressing lifestyle factors influencing ADRD risk via hypertension.
33227157,Yes,Alzheimer's disease or related dementias (ADRD),AD/ADRD,Hypertension increases the risk of developing Alzheimer's disease or related dementias.,"ADRD is explicitly mentioned as an outcome linked to hypertension, a modifiable lifestyle-related risk factor."
32991743,Yes,physical activity,Behavior_and_Lifestyle,We aimed to assess the associations of physical activity with the risk of dementia and Alzheimer's disease (AD).,Physical activity is a behavior/lifestyle factor studied for ADRD risk.
32991743,Yes,dementia,AD/ADRD,During a median follow-up of 24.9 years... 208 men developed dementia and 128 developed AD.,Dementia is the primary ADRD outcome measured in the study.
