PMID,factor_relevance,entity,category,source_sentence,explanation
35767471,No,frontotemporal dementia (FTD),AD/ADRD,Only a few studies have evaluated modifiable risk factors for frontotemporal dementia (FTD).,FTD is a type of dementia.
35767471,No,Alzheimer's disease (AD),AD/ADRD,"The Finnish FTD group showed lower prevalence of hypertension than the HC group (p = 0.003, OR = 2.162, 95% CI 1.304-3.583) and lower prevalence of hypercholesterolemia than in the HC group (p < 0.001, OR = 2.648, 95%CI 1.548-4.531) or in the AD group (p < 0.001, OR = 1.995, 95% CI 1.333-2.986).",AD is a type of dementia.
35642568,No,dementia-friendly communities,AD/ADRD,"This study explored the relation between public knowledge of dementia, attitudes towards people with dementia, experience with dementia and openness towards dementia-friendly communities.",Refers to community initiatives addressing dementia inclusiveness.
35642568,No,Alzheimer's Disease Knowledge Test,AD/ADRD,"Two-hundred and twenty-nine members of the public completed a cross-sectional online survey with three established measures [Alzheimer's Disease Knowledge Test, Attitudes Towards People with Dementia scale and Understanding of Health Problems survey] and one exploratory scale [Openness Towards Dementia-Friendly Communities].",Assesses public knowledge of Alzheimer's disease.
35642568,No,education,Education_and_Literacy,"Factors contributing to correct dementia recognition (knowledge, exposure to dementia, education and gender), worry about developing dementia (knowledge, exposure and respondent age), and openness towards dementia-friendly communities (knowledge, exposure and attitudes) were examined through group comparisons and a multiple linear regression.",Education is a non-Economic stability factor linked to dementia recognition.
35584922,No,,,,
35279757,No,,,,
35067420,No,dementia,AD/ADRD,"Each of these three subgroups had significantly higher risk of converting to dementia than the 'mild NPS' class, with the 'psychotic with additional severe NPS' subgroup possessing a 64% greater risk.",Outcome of interest in the study.
35067420,No,mild cognitive impairment (MCI),AD/ADRD,To explore the heterogeneity of neuropsychiatric symptom (NPS) complexes in individuals with mild cognitive impairment (MCI) and assess the relative risks of converting to dementia or dying.,Study population with pre-dementia condition.
35064438,No,Alzheimer's disease,AD/ADRD,Metacognitive deficits affect Alzheimer's disease (AD) patient safety and increase caregiver burden.,Disease being studied.
35026040,No,neurovascular risk management,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Neurovascular risk management is a modifiable risk factor for cognitive decline.
35026040,No,physical activity,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Physical activity is a lifestyle factor linked to reduced dementia risk.
35026040,No,sleep,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Sleep disturbances are associated with cognitive decline.
35026040,No,nutrition,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Dietary patterns influence brain health and dementia risk.
35026040,No,social isolation,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Social isolation is a risk factor for cognitive decline.
35026040,No,cognitive stimulation,AD/ADRD,"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Cognitive engagement reduces dementia risk.
34927298,No,Alzheimer's disease,AD/ADRD,Poor sleep quality is a known risk factor for Alzheimer's disease.,Mentions Alzheimer's disease as a health outcome.
34927298,No,hippocampal volume loss,AD/ADRD,"Poor sleepers exhibited much faster rates of volume loss, over threefold in the right hippocampus...",Links brain volume loss to Alzheimer's disease risk.
34927298,No,posterior cingulate volume loss,AD/ADRD,"Poor sleepers exhibited much faster rates of volume loss, ... fivefold in the right posterior cingulate...",Associates posterior cingulate atrophy with Alzheimer's disease.
34848116,Yes,socially vulnerable caregivers,Economic_stability,Results of RCTs showed benefits for socially vulnerable caregivers on psychosocial outcomes.,Social vulnerability relates to economic stability and resource access.
34848116,Yes,people living with dementia (PLWD),AD/ADRD,Nonpharmacologic interventions for family caregivers of people living with dementia in Latin-America,PLWD is the target population for dementia caregiving interventions.
34471971,No,Alzheimer's disease (AD),AD/ADRD,Apraxia is considered a supportive feature in Alzheimer's disease (AD) patients.,Mentions AD as a condition studied in the paper.
34471971,No,frontotemporal dementia (FTD),AD/ADRD,Patients diagnosed with FTD (n = 20) and AD (n = 20) were included in the study.,Mentions FTD as a dementia subtype studied in the paper.
34233133,No,costly and difficult,Economic_stability,"Psychosocial and cognitive-behavioral dementia caregiver interventions are effective, yet accessing counselor/therapist-led programs can be costly and difficult.",Mentions economic barriers to accessing care.
34233133,No,affordability,Economic_stability,"The online ACT for Caregivers pilot program offers an empirically supported translation of traditional ACT, improving accessibility, and affordability for family dementia caregivers.",Refers to economic accessibility of care.
34233133,No,dementia caregivers,AD/ADRD,"The current study evaluates a pilot ACT for Caregivers program, which is a community-based, self-guided, online adaptation of ACT.",Target population for dementia care.
34152660,No,Alzheimer's disease,AD/ADRD,"Neurodegenerative diseases, including Alzheimer's disease, cause the motor and cognitive malfunctions that are spontaneously stressful and also can disturb the neural circuits that promote stress responses.",Primary focus of the study on Alzheimer's disease.
35968470,Yes,lack of social-financial support,Economic_stability,"The results of the quantitative phase showed that the CCS consists of two factors with 10 items each, which are named effective role-play challenge and lack of social-financial support, and they explained 42.23% of the total variance.",Refers to financial and social support challenges impacting caregivers.
35968470,Yes,Alzheimer's disease (AD),AD/ADRD,The most care challenge among Iranian family caregivers of people with AD is effective role-play challenges and lack of social-financial support.,Primary focus of the study on caregivers of individuals with AD.
35902670,No,,,,
35954522,No,Subjective Cognitive Decline (SCD),AD/ADRD,SCD involves self-reported problems with memory and thinking and is a potential risk for Alzheimer's disease and related dementias (ADRD).,SCD is explicitly linked to ADRD risk in the abstract.
35879380,No,socioeconomic risk factors,Economic_stability,Caregivers of patients with EOAD presented a higher frequency of socioeconomic risk factors.,Socioeconomic factors relate to economic stability as defined in the context.
35879380,No,early-onset Alzheimer's disease (EOAD),AD/ADRD,Caregivers of patients with EOAD presented a higher frequency of socioeconomic risk factors.,EOAD is a subtype of Alzheimer's disease.
35879380,No,frontotemporal dementia (FTD),AD/ADRD,"We assessed the impact of family stigma and socioeconomic factors on psychological outcomes... among 150 caregivers of patients with early-onset Alzheimer's disease... and frontotemporal dementia (FTD), and late-onset Alzheimer's disease (LOAD).",FTD is a related dementia under the ADRD umbrella.
35867388,No,financial difficulties,Economic_stability,"The prevalence of dementia is increasing, and there are many associated problems that family members face as informal carers, including emotional, physical, and financial difficulties.","Refers to economic challenges faced by carers, not ADRD impact."
35867388,No,dementia,AD/ADRD,"The prevalence of dementia is increasing, and there are many associated problems that family members face as informal carers, including emotional, physical, and financial difficulties.","General mention of dementia, not linked to economic stability impact."
35886711,No,socioeconomic burdens,Economic_stability,"Delayed detection and diagnosis of Alzheimer's Disease and related dementia (ADRD) can lead to suboptimal care and socioeconomic burdens on individuals, families, and communities.",Mentions socioeconomic burdens as a consequence of delayed ADRD detection.
34891164,No,,,,
35854388,No,,,,
35676089,No,household income,Economic_stability,"Demographic (sex, age, and ethnicity), socioeconomic (education level, household income, and Townsend deprivation index), biological (body mass index, APOE genotype, diabetes, cancer, cardiovascular disease, and other), cognitive (speed of processing and visual memory), behavioral (current smoker, alcohol intake, and physical activity), and psychological (social isolation or loneliness, depressive symptoms, and neuroticism) factors measured at baseline were adjusted.",Socioeconomic factor adjusted in the study but not the focus of ADRD impact analysis.
35676089,No,Townsend deprivation index,Economic_stability,"Demographic (sex, age, and ethnicity), socioeconomic (education level, household income, and Townsend deprivation index), biological (body mass index, APOE genotype, diabetes, cancer, cardiovascular disease, and other), cognitive (speed of processing and visual memory), behavioral (current smoker, alcohol intake, and physical activity), and psychological (social isolation or loneliness, depressive symptoms, and neuroticism) factors measured at baseline were adjusted.",Socioeconomic factor adjusted in the study but not the focus of ADRD impact analysis.
35676089,No,dementia,AD/ADRD,"We included 462,619 participants (mean age at baseline 57.0 years [SD 8.1]). With a mean follow-up of 11.7 years (SD 1.7), 4,998 developed all-cause dementia.","Outcome of interest in the study, representing ADRD."
35888625,No,Alzheimer's disease,AD/ADRD,"Primary care physicians play a vital role in the clinical care of their patients, early identification of dementia, and disease advocacy.",Mentions Alzheimer's disease as a focus of primary care.
35888625,No,early detection,AD/ADRD,"With the increased prevalence of Alzheimer's disease and the growing impact of dementia on health care resources, early detection by primary care physicians (PCP) is essential.",Links early detection to Alzheimer's disease management.
35888625,No,health care resources,AD/ADRD,"With the increased prevalence of Alzheimer's disease and the growing impact of dementia on health care resources, early detection by primary care physicians (PCP) is essential.",Refers to systemic challenges in dementia care.
35867973,No,right temporal variant of frontotemporal dementia (rtvFTD),AD/ADRD,"The objective of the study is to present the main demographic, clinical, neuropsychological, neuroimaging, and pathologic characteristics of rtvFTD patients.","rtvFTD is a variant of frontotemporal dementia, a type of ADRD."
35867973,No,TDP-43,AD/ADRD,"The most common pathologic pattern is TDP-43, type C.",TDP-43 is a pathological hallmark associated with ADRD.
35653896,No,behavioral variant of frontotemporal dementia (bvFTD),AD/ADRD,We applied the ECOCAPTURE kinetics method to a cohort of 20 bvFTD patients and 18 healthy controls.,"bvFTD is a subtype of frontotemporal dementia, a related dementia."
35653896,No,apathy,AD/ADRD,Apathy is a common behavioral syndrome that occurs across neurological and psychiatric disorders.,Apathy is a behavioral symptom observed in dementia patients.
35604958,No,,,,
35604656,No,financial implications,Economic_stability,"Early-onset dementia, presenting in individuals younger than 65 years, is a diagnosis with significant social and financial implications.",Mentions economic impact of early-onset dementia.
35482891,No,,,,
35287768,No,,,,
35256308,No,,,,
35165768,No,,,,
34114509,No,dementia with Lewy bodies,AD/ADRD,"Research criteria for prodromal dementia with Lewy bodies (DLB) were published in 2020, but little is known regarding prodromal DLB in clinical settings.",Type of ADRD
34114509,No,prodromal DLB,AD/ADRD,We identified non-demented participants without neurodegenerative disease from the National Alzheimer's Coordinating Center Uniform Data Set who converted to DLB at a subsequent visit.,Stage of ADRD
33555640,No,,,,
35733219,No,Alzheimer's Biomarker Survey,AD/ADRD,We developed the Alzheimer's Biomarker Survey to assess willingness to enroll in biomarker studies that disclose results and anticipated reactions to an elevated biomarker result.,Survey focuses on Alzheimer's disease biomarker-related reactions.
35733219,No,Anticipated Reactions to AD Biomarker Disclosure scale,AD/ADRD,The 28-item Anticipated Reactions to AD Biomarker Disclosure scale is a reliable and valid measure of anticipated reactions when communicating AD biomarker results to research participants.,Scale measures psychological and behavioral responses to AD biomarker disclosure.
35733122,No,,,,
35769517,No,Alzheimer's diseases (AD),AD/ADRD,"Decreased cognitive function is a common problem in the old adults, which has high risk of progression to Alzheimer's diseases (AD) and other dementias.",Directly mentions Alzheimer's disease as a progression of cognitive decline.
35678402,No,,,,
35659082,No,,,,
35648584,No,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Older adults who are Asian American and Pacific Islander (AAPI) represent one of the fastest growing populations in the United States and face a significant burden of Alzheimer's disease and related dementias (ADRD).,Directly mentions ADRD as a key health burden in the study population.
35648584,No,Memory loss,AD/ADRD,Similar and unique perceptions and experiences related to memory loss were identified.,Memory loss is a core symptom of ADRD and central to the study's focus.
35648582,No,managing care recipients' financial affairs,Economic_stability,"The most common stressors for Black FCGs were PWMPs' inability to remember who they were, managing care recipients' financial affairs, and managing PWMPs' comorbid conditions.","Involves financial management of care recipients, a key economic stability factor."
35648582,No,financial/legal services,Economic_stability,"FCGs were most interested in educational material regarding treatment and diagnosis (55.3%), caring for people with dementia (52.6%), understanding dementia (52.6%), and financial/legal services (52.6%).","Directly references financial/legal services, an economic stability factor."
35648582,No,persons with memory problems (PWMPs),AD/ADRD,"The purpose of the current study was to identify stressors of Black family caregivers (FCGs) of persons with memory problems (PWMPs), services of interest, and barriers to use of these services.","PWMPs are individuals with memory impairments, relevant to ADRD."
35532912,No,Alzheimer disease and related dementia (ADRDs),AD/ADRD,"Previous estimates suggested that 1 in 3 cases of Alzheimer disease and related dementia (ADRDs) in the US are associated with modifiable risk factors, the most prominent being physical inactivity, depression, and smoking.",Directly refers to the condition under study.
35532912,No,low education,Education_and_Literacy,"Approximately 1 in 3 of ADRD cases (36.9%) in the US were associated with 8 modifiable risk factors, the most prominent of which were midlife obesity (17.7%; 95% CI, 17.5-18.0), physical inactivity (11.8%; 95% CI, 11.7-11.9), and low educational attainment (11.7%; 95% CI, 11.5-12.0).","Low education is a literacy factor, not economic stability."
35486540,No,Frontotemporal Dementia,AD/ADRD,"Individuals with frontotemporal dementia (FTD) often present with poor decision-making, which can affect both their financial and social situations.",Mentions FTD as a dementia type affecting decision-making.
35486540,No,Alzheimer disease (AD),AD/ADRD,To use a reversal-learning paradigm to identify the specific cognitive components of reversal learning that are most impaired in individuals with FTD and those with Alzheimer disease (AD) in order to inform future approaches to treatment for symptoms related to poor decision-making and behavioral inflexibility.,Directly references Alzheimer disease as a focus of the study.
35429287,No,,,,
35412856,No,,,,
35067828,No,,,,
34751892,No,,,,
34743296,No,Alzheimer's disease,AD/ADRD,Subjective cognitive decline (SCD)-related worries are indicative of an increased risk for developing Alzheimer's disease (AD) dementia.,Study focuses on Alzheimer's disease risk and progression.
34743296,No,preclinical Alzheimer's disease,AD/ADRD,"In preclinical AD cases, SCD-related worries may occur as a symptom in those cases where amyloid affects GM to a greater extent and may thus represent a high-risk population for future cognitive decline.",Examines preclinical stages of Alzheimer's disease.
34743296,No,subjective cognitive decline,AD/ADRD,Subjective cognitive decline (SCD)-related worries are indicative of an increased risk for developing Alzheimer's disease (AD) dementia.,SCD is a risk indicator for Alzheimer's disease.
34743296,No,amyloid load,AD/ADRD,"We found a negative relationship between global amyloid load and GM volume in the right hemisphere (r = 0.441, p = 0.012) and right temporal cortex (r = 0.506, p = 0.003) in the amyloid-positive group.",Amyloid load is a biomarker for Alzheimer's disease.
34743296,No,gray matter volume,AD/ADRD,"We found a negative relationship between global amyloid load and GM volume in the right hemisphere (r = 0.441, p = 0.012) and right temporal cortex (r = 0.506, p = 0.003) in the amyloid-positive group.",Gray matter atrophy is linked to Alzheimer's disease progression.
34614170,No,dementia,AD/ADRD,We examined the interactive relationship between lifestyle and genetic dementia risk factors in a prospective cohort study.,Study focuses on dementia risk factors.
34614170,No,Alzheimer's disease,AD/ADRD,"However, it is not clear whether these associations persist or vary among individuals with high genetic risk for Alzheimer's disease.",Mentions genetic risk for Alzheimer's disease.
34253273,No,dementia,ADRD,interventions to reduce dementia-related stigma,dementia is the focus of the study
33775259,No,,,,
34919705,Yes,socioeconomic status,Economic_stability,"We lay out key constructs, their measures, and empirical evidence for their importance in elucidating disease and prevention mechanisms.",Socioeconomic status is an economic stability factor linked to ADRD outcomes.
34919705,Yes,Alzheimer's disease and Alzheimer's disease and related dementias (AD/ADRD),AD/ADRD,Growing evidence suggests that SSDoH can help to explain heterogeneity in outcomes in Alzheimer's disease and Alzheimer's disease and related dementias (AD/ADRD) research and clinical practice.,AD/ADRD is the health outcome influenced by structural/social determinants.
35682011,Yes,activity-based costing,Economic_stability,"The study expands the information of the demands posed by the individual caregiver activities, specifically in the context of activity-based costing or time-based activity costing.",Activity-based costing relates to economic resource allocation in caregiving.
35682011,Yes,Alzheimer's disease,AD/ADRD,The goal of this study is to identify real-life practices of informal caregivers who care for PADs based on the analysis of their communication in Facebook groups.,Study focuses on caregiving for persons with Alzheimer's disease.
35682011,Yes,caregiver burden,AD/ADRD,The acquired knowledge can help further research focus on the most problematic areas relevant for people with AD in order to increase their quality of life and at the same time reduce the caregiver burden.,Caregiver burden is a key outcome linked to Alzheimer's disease.
34613391,No,Alzheimer's disease,AD/ADRD,"In two-sample Mendelian randomization analysis, we demonstrated that high occupation levels were associated with reduced risk for Alzheimer's disease [odds ratio (OR) = 0.78, 95% confidence interval (CI) = 0.65-0.92 in inverse variance weighted method; OR = 0.73, 95% CI = 0.57-0.92 in the weighted median method].",Directly references Alzheimer's disease risk reduction.
35590272,Yes,financial support,Economic_stability,The characteristic 'financial support' showed a higher average score for the high-quality group.,Mentions financial support as an organizational factor linked to dementia care quality.
35590272,Yes,Alzheimer's plan,AD/ADRD,"In both clinician questionnaires, the high group scored better in 'attitudes towards the Alzheimer's plan' than the other two groups.",Refers to Alzheimer's-specific care strategies in primary dementia care.
35585559,Yes,current household incomes,Economic_stability,"Social and lifestyle factors were education level, current household incomes, physical activity, leisure activities, and social network from which two continuous latent variables were computed: an early to midlife (EML) and a latelife (LL) indicator.",Household income is a direct economic stability factor.
35585559,Yes,neurodegeneration,AD/ADRD,"In addition to a direct effect on cognition (direct β = 0.076 (0.033; 0.118)), the association between latelife lifestyle indicator and cognition was also mostly mediated by an indirect effect through lower neurodegeneration (indirect β = 0.066 (0.042; 0.090) and direct β =  - 0.116 (- 0.153; - 0.079)), but not through AD pathology nor SVD.",Neurodegeneration is an ADRD biomarker linked to lifestyle factors.
35538522,Yes,more deprived areas,Economic_stability,"Findings suggest that people living with dementia who have better cognition, have more years of education, or live in more deprived areas are less likely to have a diagnosis.","Deprived areas indicate socioeconomic status, a key economic stability factor."
35538522,Yes,undiagnosed dementia,AD/ADRD,"Findings suggest that people living with dementia who have better cognition, have more years of education, or live in more deprived areas are less likely to have a diagnosis.",Undiagnosed dementia is a health outcome linked to Alzheimer's disease and related dementias.
35526028,Yes,income,Economic_stability,"The moderator roles of socioeconomic (education, income), lifestyle (smoking, BMI, leisure activities, and physical activity), genetic factors (APOE allele status), and medical history were also analyzed.",Income is a socioeconomic factor analyzed as a moderator in the study.
35526028,Yes,Alzheimer's Disease (AD),AD/ADRD,"The HRs for AD were higher in women with CHD and heart failure compared to men, with an RHR (95%CI) of 1.63 (1.39, 1.91) and 1.32 (1.07, 1.62) respectively.",AD is a dementia subtype studied in the context of CVD associations.
35526028,Yes,vascular dementia (VD),AD/ADRD,"The HRs for VD were higher in men with heart failure than women, with RHR (95%CI) of 0.73 (0.57, 0.93).",VD is a dementia subtype studied in the context of CVD associations.
35157773,No,people with dementia,AD/ADRD,Physical therapists and physical therapist students believe that working with people with dementia can be challenging.,Directly refers to the population studied (dementia).
35157773,No,dementia care,AD/ADRD,The low levels of knowledge and confidence in areas important to working with people who have dementia suggest that more education about dementia is needed.,Refers to care practices for dementia patients.
34378777,No,,,,
33006526,No,Alzheimer's Disease (AD),AD/ADRD,The devastating effects of dementia extend to the health and well-being of informal dementia caregivers.,Mentions dementia and Alzheimer's Disease as the focus of caregiving.
33006526,No,Quality of Life (QOL),AD/ADRD,To investigate the health and quality of life related outcomes following mHealth use in dementia caregiver and care recipient populations.,Links quality of life outcomes to dementia caregiving.
33006526,No,Caregiver Competence Scale (CQoL-AD),AD/ADRD,Abbreviations: CQoL-AD: Carer's Overall Quality of Life in Alzheimer's Disease,Directly references Alzheimer's Disease and caregiver quality of life.
35950369,No,frontotemporal dementia (FTD),AD/ADRD,Behavioural dysfunction is a key feature of genetic frontotemporal dementia (FTD) but validated clinical scales measuring behaviour are lacking at present.,FTD is a type of dementia related to ADRD.
35278213,Yes,out-of-pocket costs,Economic_stability,OOP costs attributable to dementia are $8751 over the first 8 years after the onset.,Direct financial burden linked to ADRD care.
35278213,Yes,long-term care insurance,Economic_stability,"The financial burden of ADRD is significant, and largely attributable to the lack of wide-spread long-term care insurance.",Insurance coverage affects economic stability in ADRD.
35278213,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,"Alzheimer's disease and related dementias (ADRD) affect 5.7 million Americans, and are expensive despite the lack of a cure or even treatments effective in managing the disease.",Primary health condition studied in the paper.
35272209,No,Alzheimer's disease,AD/ADRD,We hypothesized that light therapy might suppress delirium in patients with Alzheimer's disease (AD).,Primary condition studied in the trial.
35272209,No,Delirium,AD/ADRD,"Delirium, defined by the Confusion Assessment Method (CAM), was evaluated at baseline and after 4 weeks.",Key outcome measure in ADRD patients.
35272209,No,Neuropsychiatric Inventory (NPI),AD/ADRD,The Neuropsychiatric Inventory (NPI) and Zarit Caregiver Burden Interview (ZBI) were also conducted to assess the behavior of patients and the burden of their caregivers.,Tool to assess behavioral symptoms in ADRD.
35181960,No,,,,
35146847,No,Alzheimer's disease,AD/ADRD,Alzheimer's disease (AD) is a common cognitive disease that can progress at an accelerating rate.,Central focus of the study on disease progression.
35146847,No,behavioral and psychological symptoms of dementia (BPSD),AD/ADRD,"Even with early diagnosis, the families might not recognize AD progressing unless behavioural and psychological symptoms of dementia (BPSD) develop.",Key factor in family recognition of AD progression.
34997757,No,education,Economic_stability,"Predictors of onset and progression included sex, parental disease course, education, and vascular risk factors.",Education is a socioeconomic indicator linked to economic stability.
34997757,No,vascular risk factors,AD/ADRD,"Predictors of onset and progression included sex, parental disease course, education, and vascular risk factors.",Vascular risk factors are associated with dementia progression.
34983334,Yes,financial capacity,Economic_stability,"Multiple-domain aMCI patients' performance regarding financial capacity is severely impaired when depression co-exists, resembling the performance of patients with mild Alzheimer's disease, and it declines further when depression deteriorates.",Financial capacity is an economic stability factor linked to ADRD risk.
34983334,Yes,Alzheimer's disease,AD/ADRD,"Multiple-domain aMCI patients' performance regarding financial capacity is severely impaired when depression co-exists, resembling the performance of patients with mild Alzheimer's disease, and it declines further when depression deteriorates.",Alzheimer's disease is the ADRD outcome associated with financial capacity decline.
32931310,No,"lower-income, urban African Americans",Economic_stability,"Obesity and poor sleep quality are common in lower-income, urban African Americans and have been linked to cognitive decline in older age.",Refers to income level as part of economic stability.
32931310,No,cognitive decline,AD/ADRD,"Because African Americans are at elevated risk for cognitive decline and Alzheimer's disease, it is important to understand which health and lifestyle factors are most important for reducing this risk.",Primary health outcome studied in the context of Alzheimer's disease.
32931310,No,Alzheimer's disease,AD/ADRD,"Because African Americans are at elevated risk for cognitive decline and Alzheimer's disease, it is important to understand which health and lifestyle factors are most important for reducing this risk.",Directly named as a health outcome in the study.
32429783,No,Alzheimer's disease,AD/ADRD,Temporal discounting refers to the tendency to prefer smaller sooner rewards over larger later rewards. Prior research has reported temporal discounting in Alzheimer's disease (AD).,Directly mentions Alzheimer's disease as the study focus.
32429783,No,temporal discounting,AD/ADRD,Analysis demonstrated a bias toward immediate rewards (i.e. temporal discounting) as well as difficulties to imagine specific future events in patients with AD.,Describes a cognitive behavior observed in Alzheimer's disease.
34447996,No,,,,
35418416,No,Alzheimer's dementia,AD/ADRD,Life expectancy with and without Alzheimer's dementia in women and men.,Directly refers to the condition studied.
35418416,No,Alzheimer's dementia,AD/ADRD,"A healthy lifestyle was associated with a longer life expectancy among men and women, and they lived a larger proportion of their remaining years without Alzheimer's dementia.",Mentions absence of the condition as an outcome.
35414037,Yes,income,Economic_stability,"Our models were adjusted for age, race, income, employment, marital and Veteran status, and accounted for communality among risk factors.",Adjusted for in models assessing cognitive decline risk factors
35414037,Yes,employment,Economic_stability,"Our models were adjusted for age, race, income, employment, marital and Veteran status, and accounted for communality among risk factors.",Adjusted for in models assessing cognitive decline risk factors
35414037,Yes,subjective cognitive decline,AD/ADRD,"Subjective cognitive decline is often the first indication of preclinical dementia, with the risk of subsequent Alzheimer's disease in such individuals being greater in women than men.",Linked to increased Alzheimer's risk in study
35379344,No,,,,
35495069,No,Alzheimer's Disease and related dementias (ADRD),AD/ADRD,"The GWEP provided education to over 3000 providers, 700 healthcare trainees, and 1000 patients and caregivers each year in a wide variety of care settings (eg, outpatient, home care, nursing facilities, care home, and hospice).",Mentions ADRD as a focus of the program's educational initiatives.
35389894,Yes,social status,Economic_stability,"Four domains demonstrated above acceptable intraclass correlation scores for test-retest reliability (≥0.70), including adverse childhood events, discrimination, social status, and early education.",Social status is a socioeconomic factor linked to ADRD risk.
35299068,No,,,,
35231846,No,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Cognitively stimulating environments are thought to be protective of cognitive decline and onset of Alzheimer's disease and related dementias (ADRD) through the development of cognitive reserve (CR).,Directly mentions ADRD as the health outcome.
35231846,No,cognitive reserve (CR),AD/ADRD,CR refers to cognitive adaptability that buffers the impact of brain pathology on cognitive function.,Linked to cognitive decline and ADRD prevention.
35171516,No,,,,
35112739,No,Alzheimer's disease,AD/ADRD,Alzheimer's disease (AD) and frontotemporal dementia (FTD) are progressive neurodegenerative diseases associated with several cognitive and behavioral symptoms.,Mentioned as a primary focus of the study.
35112739,No,frontotemporal dementia,AD/ADRD,Alzheimer's disease (AD) and frontotemporal dementia (FTD) are progressive neurodegenerative diseases associated with several cognitive and behavioral symptoms.,Mentioned as a primary focus of the study.
34981605,No,behavioral variant frontotemporal dementia (bvFTD),AD/ADRD,"In this study, we used spectral dynamic causal modeling to characterize the effective connectivity patterns in the SN for 44 healthy older adults and for 44 patients with behavioral variant frontotemporal dementia (bvFTD) who have focal SN dysfunction.",bvFTD is a type of dementia related to ADRD.
34927249,No,Alzheimer's disease (AD),AD/ADRD,"Subjective memory complaints (SMCs), which occur in the absence of clinical memory deficits, may precede mild cognitive impairment (MCI) or Alzheimer's disease (AD).",Mentions AD as a potential outcome of SMCs.
34927249,No,mild cognitive impairment (MCI),AD/ADRD,Some studies have reported a deficit in facial emotion processing in people with MCI or AD.,Links MCI to facial emotion processing deficits.
34893757,No,Alzheimer's disease,AD/ADRD,"We aimed at 1) replicating findings on BZDs use and brain amyloid load and 2) investigating associations between BZDs use and hippocampal volume, in the MEMENTO clinical cohort of nondemented older adults with isolated memory complaint or light cognitive impairment at baseline.",Study focuses on Alzheimer's disease neuroimaging markers.
34893757,No,hippocampal atrophy,AD/ADRD,"Other AD-related markers include hippocampal atrophy, but the effect of BZDs on hippocampal volume remains unclear.",Hippocampal atrophy is a key AD-related marker.
34893757,No,brain amyloid load,AD/ADRD,"Recent evidence suggests an association between benzodiazepines (BZDs) use and lower brain amyloid load, a hallmark of AD pathophysiology.",Brain amyloid load is a hallmark of AD pathophysiology.
34862834,No,,,,
34761850,No,dementia with Lewy bodies,AD/ADRD,We examined the temporal sequence of the core features in probable dementia with Lewy bodies (DLB).,Study focuses on a specific dementia subtype.
34761850,No,probable DLB,AD/ADRD,"In 488 patients with probable DLB, the onset of each core feature and time to diagnosis was determined for men and women, and a pathologic subgroup (n = 209).",Refers to the diagnostic classification of the disease.
34644221,No,Alzheimer's disease and related dementias,AD/ADRD,"In the US, one in three older adults die with Alzheimer's disease or a related dementia.",Direct mention of ADRD as the study's focus.
34644221,No,Mini Mental State Examination (MMSE),AD/ADRD,Cognition was assessed via Mini Mental State Examination (MMSE).,Standard tool for cognitive assessment in dementia.
34625855,No,Alzheimer's Disease (AD),AD/ADRD,"Subjective Cognitive Decline (SCD) is a self-experienced decline in cognitive capacity with normal performance on standardized cognitive tests, showing to increase risk of Alzheimer's Disease (AD).",Mentions AD as an outcome of SCD.
34625855,No,Subjective Cognitive Decline (SCD),AD/ADRD,"Subjective Cognitive Decline (SCD) is a self-experienced decline in cognitive capacity with normal performance on standardized cognitive tests, showing to increase risk of Alzheimer's Disease (AD).",SCD is a precursor to AD/ADRD.
32752937,No,,,,
32687722,No,Alzheimer's disease,AD/ADRD,Caregivers of individuals with Alzheimer's disease require support across the full disease trajectory.,Directly refers to the condition under study.
32654626,No,dementia,AD/ADRD,"This study examined the need for age-friendly efforts to include dementia-friendly educational opportunities by providing information about undergraduate students' personal experience, knowledge, and concern regarding dementia and Alzheimer's disease (D/AD), along with their interest in D/AD educational support.",Directly refers to dementia as a focus of the study.
32654626,No,Alzheimer's disease,AD/ADRD,"This study examined the need for age-friendly efforts to include dementia-friendly educational opportunities by providing information about undergraduate students' personal experience, knowledge, and concern regarding dementia and Alzheimer's disease (D/AD), along with their interest in D/AD educational support.",Explicitly mentions Alzheimer's disease as a study focus.
