PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
34280112,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human data (ADNI datasets), meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
34090726,True,True,True,True,"The study focuses on dementia, which is related to AD/ADRD, explores the impact of an educational intervention on nursing students' confidence and ability to provide person-centered care, which involves behavioral and social factors, and involves human participants (nursing students)."
33984176,True,False,True,False,"The study focuses on harmonizing neuropsychological assessment for neurocognitive disorders, which includes Alzheimer's disease and related dementias, thus meeting the AD/ADRD focus criterion. It involves human participants (cognitively normal controls) for normative data, satisfying the human study criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet the behavioral and social factors focus criterion."
33906932,True,True,True,True,"The study focuses on frontotemporal dementia (bvFTD), a type of ADRD, and explores the relationship between C9orf72 repeat expansion and behavioral/personality characteristics, meeting criteria 1 and 2. It involves human participants and their relatives, meeting criterion 3."
33749568,True,False,True,False,The study does not focus on behavioral or social factors related to AD/ADRD.
33618617,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) as it involves participants with various preclinical and clinical dementia conditions. It explores the relationship between AD/ADRD and behavioral or social factors by assessing practical judgment ability related to safety, medical, financial, and social-ethical issues. The study involves human participants, specifically older adults with subjective cognitive decline, mild cognitive impairment, and dementia, along with their informants."
33472498,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD, involves behavioral or social factors by targeting caregivers and their knowledge, and is based on human participant data."
33261535,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
32058804,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically behavioral variant frontotemporal dementia (bvFTD) and Alzheimer's disease (AD), and explores the relationship between these conditions and social cognitive functions, such as emotion recognition. The study involves human participants."
32024404,True,False,True,False,"The study focuses on frontotemporal dementia (FTD), which is a related dementia, but it does not explore the relationship between AD/ADRD and behavioral or social factors."
30584145,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34969380,True,False,False,False,"The study is focused on Alzheimer's Disease as it involves β-amyloid peptides (Aβ), meeting the AD/ADRD focus criterion. However, it does not explore behavioral or social factors, and it is not a human study as it involves experiments with Aβ42 peptides on a gold substrate, thus failing to meet the 'behavioral and social factors focus' and 'human study' criteria."
34649301,True,False,True,False,"The study focuses on Alzheimer's disease and involves human participants (through the Alzheimer's Disease Neuroimaging Initiative), satisfying the AD/ADRD focus and human study criteria. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it focuses on utilizing multivariate longitudinal outcomes and MRI data for statistical inference and prediction."
34965419,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 139)
35009709,True,True,False,False,The study does not explicitly involve human participants or data; it appears to focus on computational modeling based on existing knowledge about Alzheimer's Disease.
34970419,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants/data, and explores behavioral aspects related to AD."
34966443,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34948942,True,False,False,False,"The study does not meet the 'behavior_social_focus' and 'human_study' criteria. Although it focuses on Alzheimer's Disease and related dementias (AD/ADRD), it is a narrative review and does not involve human participants or data directly."
34623401,True,False,False,False,"The study does not explicitly involve human participants or data, and it does not directly explore the relationship between AD/ADRD and behavioral or social factors. Although it mentions Alzheimer's disease, its primary focus is on the role of estrogen receptors in the aging brain and their potential impact on neurodegenerative diseases, which is not sufficient to meet the criteria."
34946311,True,True,True,True,"The study focuses on Alzheimer's Disease (AD) and related dementias, exploring the impact of sleep quality improvement on neuropsychological recovery and blood biomarkers in patients with mild-moderate cognitive impairment due to AD. It involves human participants and examines the relationship between AD/ADRD and behavioral factors such as sleep quality, depression, and anxiety."
34688684,True,False,False,False,The study is based on animal models (APP/PS1 mice) and does not involve human participants or data.
34536669,True,False,False,False,The study does not focus on behavioral or social factors and is not a human study.
34906229,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34887476,True,False,False,False,"The study is focused on Alzheimer's disease but is based on peptide modifications and their effects on fibrillation and toxicity, using biophysical methods and not involving human participants or exploring behavioral/social factors."
34884970,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus = true), but it does not explore behavioral or social factors (behavior_social_focus = false), and it is not a human study (human_study = false) as it focuses on animal models."
34705472,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus = true) and involves human-related context, but it does not explore behavioral or social factors (behavior_social_focus = false). Moreover, it does not directly involve human participants or data, as it is a review discussing gene therapies (human_study = false). The study does not meet the criteria for behavioral and social factors focus and human study."
34926365,True,True,True,True,"The study focuses on individuals with dementia and their caregivers, exploring the impact of technology-based interventions on social isolation and well-being, thus meeting the AD/ADRD focus and behavioral/social factors focus criteria. It involves human participants and data, satisfying the human study criterion."
34851866,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the impact of treatments on behavioral and psychological symptoms, meeting all three criteria."
34881727,True,True,False,False,The study does not explicitly involve human participants or data; it appears to be a review of existing knowledge and does not clearly indicate the use of human data or participants.
34786953,True,True,True,True,"The study focuses on Huntington's disease, a neurodegenerative disorder related to AD/ADRD, explores its relationship with behavioral changes, and is based on a human case report."
34786930,True,False,False,False,"The study is focused on Alzheimer's Disease and involves human data indirectly (in vitro studies), but it primarily uses animal models (Caenorhabditis elegans) and does not explore behavioral or social factors related to AD/ADRD."
34781121,True,False,False,False,"The study is based on animal models (mice) and does not involve human participants or data. Although it focuses on Alzheimer's Disease, it does not meet the criteria for human study and behavioral/social factors focus."
34715151,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 197)
34706559,True,False,True,False,The study does not focus on behavioral and social factors related to AD/ADRD.
34704858,False,True,True,False,The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD); it focuses on caregivers of lung transplant recipients.
34633054,False,True,False,False,"The study does not primarily focus on Alzheimer's Disease or related dementias (AD/ADRD), and it is not a human study as it is described as a review. Although it mentions Alzheimer's disease and explores the relationship between depression and various factors, the lack of a primary focus on AD/ADRD and its nature as a review lead to its exclusion."
34626223,True,True,True,True,"The study focuses on Chronic Traumatic Encephalopathy (CTE), a neurodegenerative tauopathy associated with dementia, which is related to Alzheimer's Disease. It explores the relationship between tau seeding and disease severity, and mentions cognitive and behavioral impairments, thus meeting the criteria for AD/ADRD focus and behavioral and social factors focus. The study involves human participants' brain tissue, satisfying the human study criterion."
34601245,True,False,True,False,The study does not explore behavioral or social factors related to AD/ADRD.
34581880,True,False,False,False,"The study does not focus on behavioral or social factors related to AD/ADRD, and it is not a human study in the sense that it is a review of guidelines rather than an analysis of human data or participants."
34547718,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the impact of lifestyle behaviors on brain aging related to AD/ADRD."
34509621,False,True,True,False,The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD).
34341147,True,True,True,True,"The study focuses on Huntington's Disease, a related dementia (ADRD), and explores the relationship between HD and behavioral factors (unlawful behaviors), using human participant data."
34310820,True,False,True,False,The study does not focus on behavioral or social factors related to AD/ADRD.
34228317,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores the relationship between AD/ADRD and behavioral factors through the intervention of companion clowns, and involves human participants."
33997915,False,False,True,False,"The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD); it focuses on multiple sclerosis. Additionally, it does not explore the relationship between AD/ADRD and behavioral or social factors."
33867121,False,True,True,False,The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD); it primarily focuses on ALS.
33728549,True,True,True,True,"The study meets all three criteria: it involves AD/ADRD (Huntington's Disease), explores behavioral factors, and is based on human participants."
33640268,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between depressive symptoms and AD/ADRD, and involves human participants."
33615989,True,False,False,False,"The study does not focus on behavioral or social factors related to AD/ADRD, and it is not a human study. Although it mentions Alzheimer's Disease, the primary focus is on nicotinic acetylcholine receptors channel research."
33527441,True,True,True,True,"The study focuses on AD/ADRD, involves human participants, and explores a relevant behavioral aspect (episodic memory impairment) related to AD/ADRD."
33164253,True,True,True,True,"The study focuses on dementia caregivers, exploring their lived experience and the impact of a psycho-educational group, which relates to Alzheimer's Disease and related dementias (AD/ADRD). It examines the relationship between AD/ADRD and behavioral or social factors, specifically caregiver burden and support. The study involves human participants, namely spousal caregivers of dementia patients."
34917575,True,True,False,False,"The paper does not involve human participants or data, failing to meet the 'human study' criterion."
34847922,True,False,True,False,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34880977,True,True,True,True,"The paper focuses on dementia and Alzheimer's, explores behavioral aspects of the disease, and involves human participants/data."
33876815,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, but it does not explore the relationship between AD/ADRD and behavioral or social factors."
34824365,True,False,False,False,The study is based on animal models (mice) and does not directly explore the relationship between AD/ADRD and behavioral or social factors in humans.
34246180,False,False,False,False,"The paper does not focus on Alzheimer's Disease or related dementias (AD/ADRD), does not explore the relationship between AD/ADRD and behavioral or social factors, and is not a human study. It discusses the validation of commercial antibodies in biomedical research."
34342032,True,True,True,True,"The study focuses on Alzheimer's disease, explores its relationship with social factors like education and household income, and involves human data."
34831913,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
34597386,True,True,True,True,"The study focuses on comparing clinical features of LATE-NC and FTLD-TDP, both of which are related to Alzheimer's Disease or related dementias (AD/ADRD). It explores behavioral symptoms such as apathy, disinhibition, personality changes, delusions, and visual hallucinations, thus meeting the criteria for AD/ADRD focus and behavioral and social factors focus. The study is based on human participant data from the National Alzheimer's Coordinating Center, satisfying the human study criterion."
34781953,True,True,True,True,"The study focuses on Alzheimer's disease and related dementias (AD/ADRD) by designing a caring service platform for dementia patients. It explores the use of technology to monitor patients' behavior and location, which relates to behavioral and social factors. The study involves human participants, as it is designed for dementia patients and aims to provide care services for them."
34755541,True,True,True,True,"The study is focused on AD/ADRD (CAA and Alzheimer's disease), explores behavioral symptoms (neuropsychiatric symptoms), and involves human participants."
34086851,True,True,True,True,"The study involves Alzheimer's disease, includes analysis of social traits, and is based on human data, thus meeting the specified criteria."
35382259,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores the impact of a social determinant (educational attainment), and involves human participants."
34979671,True,True,True,True,"The study focuses on mild cognitive impairment (MCI), a condition related to Alzheimer's Disease and related dementias (AD/ADRD), explores the awareness of MCI which is a social factor, and involves human participants."
34891646,True,False,True,False,"The study focuses on Alzheimer's Disease and uses human data, but it does not explore the relationship between AD/ADRD and behavioral or social factors. It is focused on computer-aided diagnosis using neuroimaging data."
34891360,True,True,True,True,"The study focuses on Alzheimer's Disease or related dementias, involves the exploration of behavioral factors, and is based on human data."
34723963,True,False,False,False,"The study is not based on human participants or data; it uses Drosophila (fruit flies) as the model organism. Although it has a focus on ADRD (Frontotemporal dementia and Alzheimer's disease), it lacks a focus on behavioral and social factors."
34714106,True,False,False,False,"The study is focused on Alzheimer's Disease, meeting the AD/ADRD focus criterion. However, it does not explicitly explore behavioral or social factors, failing the behavioral and social factors focus criterion. Additionally, the abstract does not clearly indicate that the study involves human participants or data directly, and it appears to be more about the evaluation of a health care intervention's value rather than a study involving human data directly, thus failing the human study criterion."
34697158,True,True,True,True,"The study focuses on AD/ADRD, involves behavioral and social factors, and is based on human data."
34672140,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 166)
34606212,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD and social factors, and involves human participants."
34555475,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), involves human postmortem brain samples, and explores the relationship between 5-HT7 receptors and behavioral symptoms (hallucinations) in AD, meeting all three criteria."
34553970,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34530340,True,False,False,False,The study is based on animal models (mice) and does not involve human participants or data.
34507239,True,True,True,True,"The study focuses on MCI, a condition related to AD/ADRD, explores its relationship with behavioral and social factors, and involves human participants."
34478848,True,True,False,False,The study is not based on human participants or data.
34469051,True,False,False,False,The study is based on an animal model (APP/PS1 transgenic mice) and does not involve human participants or data.
34428720,True,True,True,True,"The study meets all the specified criteria: it is focused on Alzheimer's disease (a form of AD/ADRD), examines the relationship between a behavioral factor (physical activity) and AD/ADRD-related outcomes, and is conducted in human participants."
34399870,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically examining the relationship between neuropsychiatric symptoms and brain morphology in patients with mild cognitive impairment and Alzheimer's disease with dementia. It involves human participants and explores behavioral factors, meeting all three criteria for inclusion."
34389521,True,False,False,False,"The paper does not meet the criteria for 'behavior_social_focus' and 'human_study'. Although it mentions Alzheimer disease, the focus is on Nancy Reagan's contribution to neurosurgical research and her father's legacy, rather than exploring the relationship between AD/ADRD and behavioral or social factors. Additionally, the study does not involve human participants or data."
34383254,True,False,False,False,"The study is not focused on behavioral and social factors related to AD/ADRD and is not a human study, as it is a review of the role of sigma-1 receptor in neurodegenerative diseases, likely based on preclinical data."
34375212,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically mild cognitive impairment (MCI) as prodromal AD, and explores its relationship with depression, a behavioral factor. The study involves human participants and uses data from the Alzheimer's Disease Neuroimaging Initiative (ADNI)."
34311955,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD (dementia), explores a behavioral/social factor (self-rated health), and involves human participants."
34274727,False,False,False,False,"The study is a molecular dynamics simulation study that does not involve human participants or data. Although it mentions Alzheimer's disease, it is not the focus of the study. The study is focused on understanding the molecular structure and dynamics of melatonin in aqueous solution and at the water-air interface."
34252201,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants (family members of cognitively unimpaired older adults), and explores the impact of AD dementia risk information on emotions, health behaviors, and future plans, as well as the perspectives of family members, which relates to behavioral and social factors."
34111957,True,True,True,True,"The study focuses on Frontotemporal dementia (FTD), a type of dementia, thus meeting the AD/ADRD focus criterion. It explores the experiences and needs of carers of people with FTD, aligning with the behavioral and social factors focus. The study is based on a systematic review of literature involving human participants (carers of people with FTD), satisfying the human study criterion."
34078163,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, but it does not explore the relationship between AD/ADRD and behavioral or social factors."
33675003,True,True,True,True,"The study focuses on Alzheimer's Disease due to a PSEN1-E280A mutation, exploring the association between quality of life and various clinical and sociodemographic variables in human participants, thus meeting all three criteria."
33487058,True,True,True,True,"The study focuses on dementia, explores the perceptions and attitudes of African American congregants toward dementia, and involves human participants, meeting all three criteria."
33459145,True,False,False,False,The study is not focused on behavioral and social factors related to AD/ADRD and involves non-human participants (transgenic mice).
32909879,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining the progression to mild cognitive impairment (MCI), explores the relationship between AD/ADRD and behavioral factors (neuropsychiatric symptoms), and involves human participants."
32896168,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically comparing mild cognitive impairment with Lewy bodies (MCI-LB) to mild cognitive impairment due to Alzheimer's disease (MCI-AD). It explores the relationship between AD/ADRD and behavioral factors (neuropsychiatric symptoms). The study involves human participants."
34717581,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the relationship between education (a social factor) and brain structure and function in AD patients, aligning with the specified criteria."
33437991,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically dementia, and explores the relationship between cognitive stimulation therapy and both cognitive functioning and emotional/neuropsychiatric symptoms in older adults with mild-to-moderate dementia. The study involves human participants."
34745383,False,False,True,False,The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD) and does not explore the relationship between AD/ADRD and behavioral or social factors. It examines the association between choline intake and cognitive performance in elderly adults.
34493618,True,True,True,True,"The study focuses on AD/ADRD, explores the impact of social factors (cognitive reserve and social activity) on cognitive decline, and involves human participants."
34668959,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 199)
34544117,True,False,True,False,The study does not focus on behavioral or social factors related to AD/ADRD.
34770739,False,False,False,False,"The study is focused on in vitro and in silico evaluation of triterpenes for antioxidant and enzyme inhibitory potential, with no mention of Alzheimer's Disease or related dementias (AD/ADRD), behavioral or social factors, or human participants. It is based exclusively on laboratory experiments and computational modeling."
34666711,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by targeting persons with early dementia. It explores the implementation of advance care planning, which is related to behavioral and social factors as it involves decision-making processes and autonomy of patients and their relatives. The study is based on a pilot interventional trial involving human participants."
34680155,False,False,False,False,"The paper is a review discussing the mechanisms and effects of Hyperbaric Oxygen Treatment (HBOT) on cognition and brain disorders, but it does not specifically focus on Alzheimer's Disease or related dementias (AD/ADRD), nor does it explore behavioral or social factors related to AD/ADRD. Additionally, it is not clear if the discussion is based on human studies."
34244708,True,True,True,True,"The paper focuses on cognitive aging in the context of dementia, explores psychosocial protective factors related to cognitive aging, and involves a review of studies on human participants."
34680133,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
33969423,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 195)
34615922,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, but it does not explore the relationship between AD/ADRD and behavioral or social factors."
35037593,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34694148,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus = true) and involves human data (human AD fibroblasts), but it does not explore behavioral or social factors (behavior_social_focus = false). Although it mentions 'improved cognition and behavior' in APP/PS1 mice, the primary focus is not on behavioral or social factors related to AD/ADRD. The study is not exclusively based on animal models as it also uses human AD fibroblasts, but the main conclusions are drawn from animal models. Therefore, it does not meet the criteria for inclusion due to its lack of focus on behavioral and social factors."
34677596,True,True,True,True,"The study focuses on Alzheimer's Disease, includes caregiver and societal factors which relate to behavioral and social factors, and uses a simulation model based on human data from the Alzheimer Disease Neuroimaging Initiative database."
34617688,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34536406,True,False,True,False,"The study focuses on Alzheimer's disease and related dementias (AD/ADRD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34464763,True,False,False,False,"The study does not focus on behavioral and social factors related to AD/ADRD, and it is not clear if it involves human participants or data exclusively."
34435574,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus: true) and involves evaluating the potential therapeutic effects of N-salicyloyl tryptamine derivatives on AD. However, it does not explore the relationship between AD/ADRD and behavioral or social factors (behavior_social_focus: false). Moreover, the study does not involve human participants or data, as it was conducted in vitro and in vivo (human_study: false). Therefore, it is excluded due to not meeting criteria 2 and 3."
34424272,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34399309,True,True,True,True,"The study focuses on Frontotemporal Dementia, a type of AD/ADRD, explores behavioral factors related to it, and involves human participants."
34333153,True,False,False,False,"The study is based on a mouse model of Alzheimer's disease, not human participants or data, so it fails to meet the 'human study' criterion."
34324234,True,False,False,False,The study is based on an animal model (Sprague Dawley rats) and does not involve human participants or data.
34146705,True,False,False,False,"The study is based on Caenorhabditis elegans model, not human participants or data, violating the 'human study' criterion."
34146214,True,True,True,True,"The study focuses on Alzheimer's Disease, explores its association with behavioral factors, and involves human participants or data."
34034295,True,True,True,True,"The study focuses on dementia with Lewy bodies (DLB), a type of AD/ADRD, and explores the clinical care preferences and unmet needs of individuals living with DLB and their caregivers, which involves behavioral and social factors. The study is based on interviews with human participants."
33993493,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on nurses' knowledge and attitude toward people with Alzheimer's disease.
33844192,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
33830481,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
33826224,False,True,True,False,The study does not primarily focus on Alzheimer's Disease or related dementias (AD/ADRD).
33757605,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 175)
33646514,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
33638111,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
33587281,False,True,True,False,"The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD); it focuses on Amyotrophic Lateral Sclerosis-Frontotemporal Dementia (ALS-FTD), which, while related, is not the primary focus of the criteria. However, it does explore the relationship between cognitive-behavioral symptoms and ALS-FTD, and involves human participants."
33443873,,,,,LLM or JSON error: Extra data: line 11 column 1 (char 352)
33439369,True,False,True,False,The study does not primarily focus on behavioral or social factors related to AD/ADRD.
33136558,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (aMCI), explores the relationship between aMCI and behavioral/social factors (depression and financial capacity), and involves human participants."
32632204,True,False,True,False,"The study focuses on Alzheimer's Disease (ADRD_focus: true) and involves human participants/data (human_study: true), but it does not explore the relationship between AD/ADRD and behavioral or social factors (behavior_social_focus: false). Therefore, it does not meet all the required criteria for inclusion."
32404947,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34588168,True,True,True,True,"The study focuses on AD/ADRD, involves human data, and considers social/behavioral factors."
34621898,True,True,True,True,"The study is relevant as it involves bibliometric analysis that includes Alzheimer's disease and dementia, indicating an AD/ADRD focus, and touches upon behavioral/social factors like depression. It is based on human research data."
34560903,True,True,True,True,"The study focuses on AD/ADRD, explores behavioral and social factors related to it, and involves human participants."
34559097,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and mild cognitive impairment (MCI), meeting the AD/ADRD focus criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing the behavioral and social factors focus criterion. Although it involves human data, it doesn't directly meet the behavioral and social factors focus criterion."
34603436,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34469142,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus: true) as it investigates β-amyloid (Aβ) species related to Alzheimer's disease. However, it does not explore the relationship between AD/ADRD and behavioral or social factors (behavior_social_focus: false). Additionally, the study is based on SH-SY5Y neuroblastoma cells, not human participants or data (human_study: false). Therefore, it does not meet two of the three criteria."
34542418,True,True,True,True,"The study focuses on Alzheimer's Disease, explores a behavioral symptom (apathy), and involves human participants."
34380754,True,False,True,False,The study does not focus on behavioral or social factors related to AD/ADRD.
33838045,False,True,True,False,"The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD), which is a primary criterion for inclusion."
33522564,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
33313639,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34511121,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants (patients and caregivers), and explores the impact of an educational program on quality of life, which relates to behavioral and social factors."
34120175,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors; it focuses on the effectiveness of exercise-based interventions in preventing falls.
34499614,True,False,True,False,The study does not focus on behavioral and social factors related to AD/ADRD; it primarily investigates the therapeutic effects of hyperbaric oxygen therapy on vascular dysfunction and amyloid burden in AD.
34290080,True,True,True,True,"The study focuses on Alzheimer's disease, involves human participants, and explores the relationship between AD/ADRD and behavioral factors (sleep impairment and misperception)."
34492068,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and Limbic-predominant age-related TDP-43 encephalopathy (LATE), meeting the AD/ADRD focus criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing the behavioral and social factors focus criterion. Although it involves human data, the lack of focus on behavioral or social factors leads to the decision to exclude."
34488653,True,True,True,True,"The study focuses on AD/ADRD (dementia), explores the impact of social factors on the condition (through Barthel Index scores), and involves human participants."
34501947,True,True,True,True,"The study focuses on dementia (AD/ADRD), explores related behavioral and social factors (lower education levels), and involves human participants."
34113981,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on the association between vitamin D intake and brain cortical thickness in older adults.
34502472,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34475445,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34473670,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
34906020,True,True,True,True,"The study focuses on Huntington's disease, a related dementia, and explores mental health symptoms and their relationship to the disease, fitting the criteria for AD/ADRD focus and behavioral/social factors focus. It involves human participants, meeting the human study criterion."
34747789,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34747778,True,True,False,False,The study does not explicitly involve human participants or data; it appears to be a review of existing literature.
34709141,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explicitly explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34542955,True,True,True,True,"The study focuses on Frontotemporal Lobar Degeneration (FTLD), a type of ADRD, and explores the relationship between FTLD and behavioral factors (behavioral symptoms) in response to SSRIs, meeting criteria 1 and 2. It involves human participants/data from previous studies, meeting criterion 3."
34418761,False,False,True,False,The study does not directly focus on AD/ADRD and does not explore behavioral or social factors.
34383346,True,False,True,False,"The study focuses on primary progressive aphasia (PPA), which is related to AD/ADRD, but it does not explore the relationship between AD/ADRD and behavioral or social factors."
34304037,True,True,True,True,"The study focuses on Huntington's disease, which is a related dementia (ADRD), involves human participants, and explores the relationship between HD and behavioral factors (psychosis symptoms)."
34303293,True,True,True,True,"The study focuses on AD/ADRD, explores the relationship between AD/ADRD and social factors, and involves human participants."
34224775,True,False,False,False,"The study is based on animal models (CD-1 mice) and cell lines (SH-SY5Y cells), not human participants or data, thus failing the 'human study' criterion."
34176186,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
34153464,True,False,True,False,The study does not primarily focus on the relationship between AD/ADRD and behavioral or social factors.
34130107,True,True,True,True,"The study focuses on dementia with Lewy bodies (AD/ADRD), explores its relationship with behavioral factors, and involves human participants."
34090727,True,True,False,False,"The study is a literature update and does not explicitly involve human participants or data, hence failing the 'human study' criterion."
34033185,True,False,True,False,The study does not meet the 'Behavioral and Social Factors Focus' criterion as it primarily focuses on a biomarker for Lewy Body Disease rather than exploring the relationship between AD/ADRD and behavioral or social factors.
33998063,True,True,True,True,"The study focuses on Huntington's Disease, a related dementia, explores a behavioral symptom (apathy), and involves human participants."
33864416,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
33795209,True,True,True,True,"The study focuses on Huntington's Disease, which is a related dementia, explores behavioral factors, and involves human participants."
